"ASA Number","Epds>CeAcc","Epds>CeEpd","Epds>BirthWtAcc","Epds>BirthWtEpd","Epds>MceAcc","Epds>MceEpd","Epds>PpaAcc","Epds>PpaEpd","Epds>WeanWtAcc","Epds>WeanWtEpd","Epds>YearlingWtAcc","Epds>YearlingWtEpd","Epds>MarblingAcc","Epds>MarblingEpd","Epds>YieldGradeAcc","Epds>YieldGradeEpd","Epds>BackFatAcc","Epds>BackFatEpd","Epds>BackFatEpd","Epds>RibEyeAcc","Epds>RibEyeEpd","Epds>ShrForceAcc","Epds>ShrForceEpd","Epds>DauWtAcc","Epds>DauWtEpd","Epds>DauHtAcc","Epds>DauHtEpd","Epds>StayAcc","Epds>StayEpd","Epds>Api","Epds>Ti","Epds>FertAcc","Epds>FertEpd","Epds>MilkEpd","Epds>MilkAcc","Epds>MwwAcc","Epds>MwwEpd","Epds>CarcassWtAcc","Epds>CarcassWtEpd","Epds>DocEpd","Epds>DocAcc","Epds>AdgEpd","Epds>AdgAcc","Percentile>CE","Percentile>BW","Percentile>WW","Percentile>YW","Percentile>MCE","Percentile>Milk","Percentile>MWW","Percentile>Stay","Percentile>Doc","Percentile>CW","Percentile>YG","Percentile>Marb","Percentile>BF","Percentile>REA","Percentile>SF","Percentile>API","Percentile>TI","Percentile>ADG","BirthDam>ASA Number","BirthDam>Name","BirthDam>BirthDate","Sire>Name","Sire>ASA Number","Sire>Sire>ASA Number","Sire>Sire>Name","BirthDate","DamProgeny>Total","DamProgeny>Interval","DamProgeny>Males","DamProgeny>Females","DamProgeny>Avg Adj BW","DamProgeny>Avg Adj WW","DamProgeny>Avg Adj YW"
"(2712058)","0.23","14.8","0.33","-1.0","0.14","4.6","","","0.23","47.8","0.22","73.8","0.22","0.41","0.21","0.05","0.22","0.031","0.031","0.24","0.15","","","","","","","0.12","11.4","139.5","71.9","","","18.9","0.28","0.32","42.7","0.25","12.9","4.8","0.27","0.16","0.22","20","20","99","95","80","80","95","85","99","99","99","30","99","99","","20","40","85","(2713044)","81TMY8441 - RD291","2001-03-08","DLCC SURE-ENUF","(9622416)","(9523368)","DLCC BLACK ENUF 127J","2008-03-17","6","450","1","5","83","522",""
"(2712014)","0.33","12.7","0.38","-0.2","0.22","6.2","","","0.32","55.6","0.32","90.2","0.34","0.57","0.31","0.23","0.34","0.058","0.058","0.37","0.07","","","","","","","0.15","13.6","151.5","79.4","","","25.4","0.38","0.41","53.1","0.36","34.2","13.2","0.35","0.22","0.32","40","35","85","70","55","25","60","70","25","35","99","10","99","99","","10","10","50","(2713176)","81TUJ3728","2005-03-16","BON VIEW NEW DESIGN 878","2109292","2050397","B/R NEW DESIGN 036","2008-03-18","7","363","5","2","86","509",""
"(9622423)","0.46","11.3","0.55","0.2","0.29","5.5","","","0.46","54.2","0.46","90.5","0.37","0.67","0.36","-0.09","0.39","0.006","0.006","0.44","0.33","0.03","-0.38","","","","","0.28","12.7","130.5","71.7","","","33.7","0.48","0.52","60.7","0.45","8.8","9.8","0.44","0.23","0.46","60","45","90","70","70","1","20","80","75","99","90","3","99","95","30","35","40","40","(9622422)","GRC236M","2002-03-01","RAB-EGL BLUE MOON 4407M","2244076","2032009","BON VIEW NEW DESIGN 1407","2008-03-18","8","419","2","6","84","441",""
"(2712066)","0.32","16.2","0.39","-2.0","0.24","9.4","","","0.32","46.2","0.32","74.2","0.31","0.56","0.27","0.09","0.29","0.028","0.028","0.32","0.16","","","","","","","0.16","11.2","126.7","65.0","","","20.8","0.37","0.40","43.8","0.32","25.5","9.4","0.35","0.17","0.32","10","10","99","95","10","60","95","90","80","70","99","10","99","99","","45","70","80","(2712352)","81TJL4931","1999-03-19","BON VIEW NEW DESIGN 878","2109292","2050397","B/R NEW DESIGN 036","2008-03-19","7","365","3","4","76","496","700"
"(2712003)","0.09","5.4","0.27","6.4","0.06","2.7","","","0.12","66.3","0.12","99.9","0.14","0.54","0.13","0.14","0.14","0.045","0.045","0.16","0.09","","","","","","","0.04","6.9","118.3","75.3","","","20.1","0.19","0.26","53.2","0.16","23.0","9.3","0.21","0.21","0.12","99","99","45","50","95","70","60","99","80","80","99","15","99","99","","65","25","55","(2712780)","81TXE2632","2006-02-27","","","","","2008-03-21","7","432","2","5","98","551",""
"(2711905)","0.32","18.4","0.41","-1.8","0.13","11.2","","","0.35","51.4","0.36","80.7","0.25","0.56","0.27","0.03","0.27","0.026","0.026","0.32","0.32","","","","","","","0.14","7.8","124.8","68.3","","","20.4","0.38","0.42","46.0","0.34","25.0","8.6","0.35","0.18","0.36","3","15","95","85","2","65","90","99","85","70","99","10","99","99","","50","55","75","(2715522)","WT310","2005-04-27","","","","","2008-04-02","6","369","2","4","74","450","694"
"(2711989)","0.36","13.2","0.44","-0.9","0.14","6.3","","","0.34","39.7","0.35","62.8","0.34","0.63","0.29","0.09","0.30","0.025","0.025","0.35","-0.03","","","","","","","0.15","10.7","120.6","62.0","","","32.2","0.38","0.44","51.9","0.36","11.6","10.3","0.37","0.14","0.35","35","25","99","99","55","2","65","90","65","99","99","5","99","99","","60","85","95","(2713136)","81TUJ3883","2005-03-30","","","","","2008-04-12","8","420","5","3","86","540","705"
"(2739928)","0.18","12.0","0.31","0.8","0.07","6.8","","","0.18","53.4","0.18","81.0","0.16","0.18","0.15","-0.23","0.14","-0.058","-0.058","0.17","0.34","","","","","","","0.02","8.1","99.4","58.9","","","17.9","0.26","0.31","44.5","0.18","14.0","15.0","0.25","0.17","0.18","50","60","90","85","45","85","95","99","10","95","55","75","40","95","","95","90","80","(9682016)","GRC009K","2000-03-01","","","","","2008-04-15","7","366","4","3","87","511",""
"(2739930)","0.20","16.3","0.30","-1.7","0.09","10.3","","","0.21","49.4","0.22","75.1","0.17","0.38","0.17","-0.22","0.18","-0.067","-0.067","0.20","0.39","","","","","","","0.01","2.3","107.8","66.0","","","26.3","0.26","0.30","50.9","0.20","27.2","13.3","0.24","0.16","0.22","10","15","95","95","4","15","70","99","25","65","55","35","30","90","","85","65","85","(9721791)","GRC538R","2005-03-31","","","","","2008-04-16","7","367","5","2","85","545","606"
"(2739929)","0.05","8.9","0.18","2.6","0.03","4.9","","","0.07","48.4","0.08","66.4","0.11","0.20","0.11","-0.21","0.11","-0.047","-0.047","0.14","0.38","","","","","","","0.00","4.3","82.5","52.7","","","12.6","0.14","0.19","36.7","0.14","16.5","5.0","0.13","0.11","0.08","85","95","95","99","75","99","99","99","99","95","60","70","50","95","","99","99","99","(9682043)","GRC501R","2005-03-01","","","","","2008-04-16","4","485","3","1","95","512",""
"(2711990)","0.11","9.0","0.29","2.5","0.06","6.1","","","0.14","57.6","0.14","86.5","0.19","0.35","0.16","0.13","0.17","0.027","0.027","0.19","0.09","","","","","","","0.03","8.5","119.1","70.1","","","15.0","0.22","0.28","43.7","0.20","29.2","15.8","0.23","0.18","0.14","85","90","80","75","55","99","95","99","5","55","99","40","99","99","","65","50","75","(2713147)","81TUJ3915","2005-03-26","","","","","2008-04-22","7","365","3","4","88","463",""
"(2712958)","0.43","18.0","0.50","-3.3","0.26","10.4","","","0.46","34.8","0.46","55.4","0.41","0.67","0.36","0.11","0.39","0.041","0.041","0.43","0.05","","","","","","","0.28","13.4","136.8","63.3","","","30.8","0.47","0.49","48.2","0.44","14.0","7.0","0.41","0.13","0.46","3","4","99","99","4","3","80","75","95","95","99","3","99","99","","25","80","99","(2715640)","YL492","2007-03-16","N BAR PRIME TIME D806","2178379","2069651","GARDENS PRIME TIME","2009-02-07","7","369","2","5","74","418","554"
"(2712940)","0.30","15.9","0.38","-2.1","0.22","8.0","","","0.30","44.0","0.30","71.5","0.31","0.68","0.27","0.24","0.30","0.088","0.088","0.30","0.14","","","","","","","0.15","13.0","158.8","77.2","","","19.6","0.36","0.39","41.5","0.32","25.0","10.7","0.34","0.17","0.30","10","10","99","95","25","75","99","75","60","70","99","3","99","99","","3","20","80","(2715754)","YL407","2007-03-20","N BAR PRIME TIME D806","2178379","2069651","GARDENS PRIME TIME","2009-02-11","7","366","4","3","86","479","924"
"(2712944)","0.44","17.0","0.50","-0.6","0.26","8.6","","","0.45","49.0","0.46","78.4","0.40","0.58","0.37","0.04","0.39","0.031","0.031","0.45","0.39","","","","","","","0.29","14.8","134.8","66.2","","","25.9","0.47","0.49","50.3","0.46","30.3","11.9","0.41","0.18","0.46","10","25","95","90","20","20","75","60","45","50","99","10","99","90","","30","65","75","(2713369)","81TXD6622 - YL655","2007-03-01","N BAR PRIME TIME D806","2178379","2069651","GARDENS PRIME TIME","2009-02-17","8","371","4","4","85","474","687"
"(2712952)","0.42","17.9","0.49","-1.9","0.25","10.1","","","0.45","49.2","0.45","79.1","0.39","0.33","0.35","-0.19","0.37","-0.047","-0.047","0.43","0.42","0.11","-0.35","","","","","0.29","19.5","135.6","63.9","","","35.1","0.46","0.48","59.6","0.44","24.4","9.8","0.43","0.19","0.45","4","10","95","90","5","1","25","10","75","75","65","45","50","90","40","25","75","70","(2713321)","81TXD6514","2007-03-25","GW LUCKY CHARM 665K","2105876","1704719","LCHMAN LUCKY BUCK 7049C","2009-02-17","7","364","5","2","80","538",""
"(2712854)","0.39","12.8","0.47","-0.5","0.21","6.2","","","0.42","52.5","0.42","84.2","0.36","0.25","0.33","-0.35","0.33","-0.085","-0.085","0.40","0.48","","","","","","","0.24","14.4","120.6","64.3","","","32.5","0.43","0.45","58.7","0.41","12.3","10.0","0.39","0.20","0.42","40","30","90","80","55","1","25","65","70","99","20","60","15","80","","60","75","65","(2715930)","R79","2007-03-08","GW LUCKY CHARM 665K","2105876","1704719","LCHMAN LUCKY BUCK 7049C","2009-02-18","7","367","4","3","88","507","720"
"(2712988)","0.42","12.0","0.50","0.4","0.26","5.8","","","0.45","58.5","0.46","93.6","0.41","0.28","0.36","-0.07","0.40","-0.036","-0.036","0.44","0.08","0.11","-0.35","","","","","0.28","13.7","112.9","64.3","","","34.4","0.47","0.49","63.6","0.44","19.0","14.8","0.44","0.22","0.46","50","50","75","65","65","1","10","70","10","90","95","55","65","99","40","75","75","50","(2713303)","81TXD6478","2007-03-24","GW LUCKY CHARM 665K","2105876","1704719","LCHMAN LUCKY BUCK 7049C","2009-02-19","7","367","3","4","84","536","797"
"(2712887)","0.42","13.8","0.49","-2.1","0.24","5.8","","","0.43","45.2","0.44","71.5","0.39","0.25","0.36","-0.14","0.39","-0.043","-0.043","0.44","0.33","","","","","","","0.28","15.1","115.1","57.8","","","24.9","0.46","0.48","47.4","0.44","26.2","7.2","0.42","0.16","0.44","25","10","99","95","65","25","85","55","95","65","80","60","50","95","","70","95","85","(2713361)","81TXD6596 - YL654","2007-03-15","GW LUCKY CHARM 665K","2105876","1704719","LCHMAN LUCKY BUCK 7049C","2009-02-20","7","365","3","4","82","453","580"
"(2712875)","0.41","18.0","0.49","-1.0","0.22","9.4","","","0.43","53.3","0.44","85.3","0.37","0.31","0.34","-0.08","0.36","-0.026","-0.026","0.42","0.28","","","","","","","0.28","14.9","124.8","64.0","","","33.2","0.46","0.48","59.8","0.42","27.3","20.5","0.43","0.20","0.44","3","20","90","80","10","1","20","60","1","60","95","45","80","99","","50","75","65","(2713350)","81TXD6574","2007-04-13","GW LUCKY CHARM 665K","2105876","1704719","LCHMAN LUCKY BUCK 7049C","2009-02-21","8","370","4","4","80","491","639"
"(2712911)","0.42","13.6","0.50","-3.1","0.26","7.2","","","0.44","35.7","0.45","55.2","0.38","0.65","0.36","0.17","0.39","0.055","0.055","0.43","0.11","","","","","","","0.27","13.8","154.0","72.8","","","24.5","0.46","0.48","42.3","0.43","24.5","3.4","0.41","0.12","0.45","30","4","99","99","35","30","95","70","99","75","99","4","99","99","","4","35","99","(2713389)","81TXD6664 - YL647","2007-03-21","N BAR PRIME TIME D806","2178379","2069651","GARDENS PRIME TIME","2009-02-22","8","374","5","3","85","480","912"
"(2712986)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","(2713297)","81TXD6464","2007-04-23","GW LUCKY CHARM 665K","2105876","1704719","LCHMAN LUCKY BUCK 7049C","2009-02-25","6","361","2","4","88","529",""
"(2739933)","0.42","18.2","0.49","-2.1","0.24","11.8","","","0.43","48.9","0.44","79.8","0.40","0.90","0.34","0.17","0.34","0.056","0.056","0.42","0.02","","","","","","","0.23","12.7","175.7","86.3","","","21.2","0.46","0.49","45.6","0.45","18.1","9.2","0.40","0.19","0.44","3","10","95","90","1","60","90","80","80","90","99","1","99","99","","1","2","70","(9682173)","GRC762T","2007-03-01","RAB-EGL BLUE MOON 4407M","2244076","2032009","BON VIEW NEW DESIGN 1407","2009-03-04","6","446","2","4","75","426","673"
"(2739934)","0.34","8.4","0.41","0.9","0.10","5.3","","","0.33","55.6","0.34","89.9","0.30","0.27","0.27","-0.16","0.25","-0.041","-0.041","0.34","0.08","","","","","","","0.16","2.6","90.3","63.2","","","29.9","0.37","0.40","57.6","0.34","1.1","14.1","0.33","0.21","0.34","90","60","85","70","70","4","35","99","15","99","75","55","50","99","","99","80","55","","","","","","","","2009-03-06","8","372","5","3","87","510",""
"(2712995)","0.35","14.8","0.44","-1.3","0.16","9.4","","","0.36","40.4","0.36","65.4","0.32","0.52","0.30","-0.04","0.30","-0.004","-0.004","0.36","0.39","","","","","","","0.19","8.2","114.0","61.9","","","39.0","0.40","0.42","59.1","0.37","31.3","16.8","0.36","0.16","0.36","20","20","99","99","10","1","25","99","3","45","95","15","95","90","","75","85","85","(2713368)","81TXD6619","2007-03-22","","","","","2009-03-12","7","369","1","6","75","457",""
"(2712853)","0.42","19.6","0.50","-1.0","0.25","8.6","","","0.43","49.0","0.44","78.5","0.36","0.20","0.35","-0.18","0.38","-0.049","-0.049","0.42","0.27","","","","","","","0.28","15.3","120.3","59.2","","","32.5","0.46","0.48","56.9","0.44","16.0","17.3","0.43","0.18","0.44","2","20","95","90","20","1","35","55","2","95","70","70","50","99","","60","90","75","(2712845)","81TXE2705","2006-03-27","GW LUCKY CHARM 665K","2105876","1704719","LCHMAN LUCKY BUCK 7049C","2009-03-16","8","370","3","5","80","513","705"
"(2712932)","0.34","18.2","0.42","-1.9","0.11","10.2","","","0.33","44.1","0.34","69.3","0.31","0.55","0.28","0.04","0.26","0.017","0.017","0.34","-0.07","","","","","","","0.16","2.2","133.7","75.7","","","28.2","0.36","0.40","50.2","0.36","2.2","15.9","0.33","0.16","0.34","3","10","99","95","5","10","75","99","5","99","99","10","99","99","","30","25","85","(2715293)","YL648","2007-05-24","","","","","2009-03-16","8","369","5","3","83","526",""
"(2712924)","0.41","15.4","0.48","-1.9","0.23","10.5","","","0.42","42.1","0.43","66.1","0.40","0.40","0.34","0.09","0.36","0.024","0.024","0.40","-0.04","","","","","","","0.24","17.1","150.0","70.1","","","29.0","0.45","0.47","49.9","0.42","12.4","14.2","0.41","0.15","0.43","15","10","99","99","4","5","75","35","15","99","99","30","99","99","","10","50","90","(2715618)","PK259","2006-03-25","BON VIEW NEW DESIGN 878","2109292","2050397","B/R NEW DESIGN 036","2009-03-18","7","359","4","3","82","541","613"
"(9746090)","0.43","14.4","0.52","-2.5","0.23","6.3","","","0.43","52.2","0.44","82.5","0.37","0.87","0.34","-0.11","0.36","-0.001","-0.001","0.40","0.29","","","","","","","0.25","18.8","161.0","79.1","","","34.8","0.45","0.47","60.8","0.42","5.2","22.7","0.42","0.19","0.44","20","10","90","85","55","1","20","15","1","99","90","1","95","99","","2","15","70","","","","GW PREDESTINED 701T","2414537","2191567","G A R PREDESTINED","2009-03-18","8","369","2","6","78","448","600"
"(2712903)","0.43","6.0","0.51","2.4","0.27","2.1","","","0.44","49.5","0.45","78.1","0.43","0.43","0.38","0.14","0.42","0.041","0.041","0.45","0.01","","","","","","","0.27","18.1","136.8","68.5","","","28.8","0.47","0.50","53.4","0.47","17.9","3.0","0.45","0.18","0.45","99","90","95","90","99","10","60","20","99","90","99","25","99","99","","25","55","75","(2712762)","81TXE2591","2006-03-29","BON VIEW NEW DESIGN 878","2109292","2050397","B/R NEW DESIGN 036","2009-03-22","7","364","4","3","94","516","722"
"(9635121)","0.42","8.7","0.52","0.4","0.18","7.8","","","0.44","52.0","0.44","80.5","0.36","-0.08","0.33","-0.21","0.35","-0.054","-0.054","0.39","0.49","","","","","","","0.24","15.6","96.6","53.5","","","35.0","0.43","0.46","60.9","0.40","27.3","11.9","0.38","0.18","0.44","85","50","90","85","30","1","20","50","45","60","60","99","40","80","","95","99","75","(9069442)","9348","1999-01-01","PVF/SAS T32 DIRTY DOG","2391415","1586945","BOZ REDCOAT","2009-03-22","8","371","2","6","83","504","675"
"(2739941)","0.40","8.8","0.49","0.9","0.23","5.3","","","0.44","49.3","0.44","73.4","0.38","0.30","0.36","-0.31","0.40","-0.064","-0.064","0.43","0.63","","","","","","","0.26","13.2","110.5","59.4","","","21.0","0.46","0.48","45.5","0.44","22.1","12.3","0.41","0.15","0.44","85","60","95","95","70","60","90","75","35","80","30","50","30","50","","80","90","90","(9682052)","GRC557R","2005-03-01","GW LUCKY ONE 686K","2092497","1958410","GW LUCKY STRIKE 147G","2009-03-23","7","368","5","2","87","484",""
"(2739945)","0.40","16.5","0.48","-2.7","0.22","8.8","","","0.43","42.6","0.43","68.0","0.38","0.44","0.34","-0.09","0.35","-0.042","-0.042","0.40","0.21","","","","","","","0.26","13.2","125.4","63.3","","","38.1","0.45","0.47","59.4","0.43","28.9","18.5","0.41","0.16","0.43","10","10","99","99","15","1","25","75","1","55","90","25","50","99","","50","80","85","(9682196)","GRC801H_","1998-03-01","GW LUCKY CHARM 665K","2105876","1704719","LCHMAN LUCKY BUCK 7049C","2009-03-24","7","375","6","1","77","485","767"
"(2739944)","0.43","14.9","0.51","0.3","0.26","9.1","","","0.45","61.4","0.45","99.5","0.43","0.67","0.37","-0.19","0.40","-0.037","-0.037","0.44","0.45","0.09","-0.46","","","","","0.28","11.8","136.4","76.1","","","25.8","0.48","0.50","56.5","0.46","19.9","15.2","0.44","0.24","0.45","20","45","65","50","15","20","40","85","10","90","65","3","65","85","10","25","20","35","(9682063)","GRC603S","2006-03-01","GW LUCKY CHARM 665K","2105876","1704719","LCHMAN LUCKY BUCK 7049C","2009-03-24","6","437","2","4","79","529","659"
"(2712855)","0.42","13.7","0.49","1.9","0.25","6.3","","","0.44","57.7","0.44","91.4","0.40","0.12","0.35","-0.24","0.36","-0.062","-0.062","0.42","0.54","","","","","","","0.26","11.9","100.3","58.2","","","26.6","0.45","0.47","55.4","0.44","31.2","10.2","0.42","0.21","0.44","30","85","80","70","55","15","45","85","70","45","50","85","30","70","","95","95","55","(2712846)","81TXE2706","2006-04-01","GW LUCKY CHARM 665K","2105876","1704719","LCHMAN LUCKY BUCK 7049C","2009-03-24","7","369","4","3","88","508",""
"(9634957)","0.38","13.8","0.49","-0.3","0.15","4.0","","","0.40","48.4","0.40","79.2","0.30","0.18","0.29","-0.19","0.30","-0.043","-0.043","0.35","0.46","","","","","","","0.20","14.4","115.5","59.3","","","32.9","0.40","0.45","57.0","0.36","25.2","15.8","0.36","0.19","0.40","25","35","95","90","85","1","35","65","5","70","65","75","50","85","","70","90","70","(9069753)","6100 / 192S","2006-03-22","","","","","2009-03-24","7","431","2","5","81","506","738"
"(2739946)","0.43","14.0","0.50","-1.1","0.24","7.1","","","0.43","46.8","0.44","74.9","0.35","0.39","0.34","-0.10","0.35","-0.025","-0.025","0.42","0.21","","","","","","","0.27","17.4","126.5","62.2","","","36.4","0.46","0.49","59.7","0.44","16.4","11.2","0.42","0.18","0.44","25","20","99","95","40","1","20","30","55","95","90","35","80","99","","45","80","75","(9682016)","GRC009K","2000-03-01","GW LUCKY CHARM 665K","2105876","1704719","LCHMAN LUCKY BUCK 7049C","2009-03-25","8","371","4","4","81","485","728"
"(9634751)","0.39","13.9","0.49","-0.2","0.14","9.4","","","0.39","52.0","0.39","82.3","0.31","0.32","0.28","-0.05","0.28","0.003","0.003","0.34","0.41","","","","","","","0.17","8.5","105.1","60.6","","","20.0","0.39","0.44","46.0","0.36","27.6","7.1","0.35","0.19","0.39","25","35","90","85","10","70","90","99","95","60","95","45","99","90","","90","90","70","(9060814)","4096 / 275P","2004-03-31","","","","","2009-03-25","7","370","4","3","82","486",""
"(9634554)","0.40","10.4","0.52","1.2","0.17","4.6","","","0.43","58.1","0.42","87.4","0.36","0.49","0.33","-0.08","0.34","-0.008","-0.008","0.39","0.18","0.02","-0.11","","","","","0.18","12.4","116.8","67.3","","","30.9","0.42","0.46","59.8","0.41","8.9","0.3","0.38","0.18","0.42","70","70","75","75","80","2","20","80","99","99","95","20","95","99","99","70","60","75","(8964388)","1222","2001-04-06","TLZ BACK TO THE FUTURE","2391560","2214362","HYLINE RIGHT TIME 338","2009-03-25","7","366","3","4","85","499",""
"(9634839)","0.38","11.2","0.48","-2.0","0.16","8.5","","","0.38","41.9","0.38","65.9","0.34","0.37","0.29","0.05","0.30","0.015","0.015","0.35","0.03","","","","","","","0.15","10.8","107.0","57.5","","","26.1","0.39","0.44","47.0","0.35","13.3","11.9","0.35","0.15","0.38","60","10","99","99","20","20","85","90","45","99","99","35","99","99","","85","95","90","(9112470)","5111 / 151R","2005-03-26","","","","","2009-03-28","7","365","2","5","80","455",""
"(2712882)","0.20","17.8","0.31","-2.3","0.10","8.6","","","0.20","48.4","0.20","74.6","0.20","0.32","0.19","0.06","0.19","0.011","0.011","0.22","0.09","","","","","","","0.02","6.7","131.0","72.5","","","27.1","0.28","0.32","51.2","0.22","22.8","11.2","0.27","0.16","0.20","4","10","95","95","20","15","70","99","55","80","99","45","99","99","","35","35","85","(2715565)","PK227","2006-02-17","","","","","2009-03-29","7","369","3","4","75","505","674"
"(9634912)","0.38","11.0","0.49","-1.6","0.15","8.2","","","0.39","40.8","0.39","65.4","0.33","0.50","0.30","0.04","0.33","0.014","0.014","0.34","0.04","","","","","","","0.16","6.1","103.8","59.7","","","25.6","0.39","0.44","45.9","0.36","13.6","3.9","0.36","0.15","0.39","65","15","99","99","20","20","90","99","99","99","99","15","99","99","","90","90","90","(9069768)","6033 / 207S","2006-03-23","","","","","2009-04-06","8","372","3","5","77","439","793"
"(2712970)","0.37","14.7","0.45","-1.2","0.17","7.4","","","0.36","44.9","0.37","71.1","0.29","0.43","0.29","0.16","0.31","0.041","0.041","0.34","0.12","","","","","","","0.16","5.0","126.4","71.6","","","30.7","0.40","0.44","53.1","0.36","32.5","17.2","0.38","0.16","0.37","20","20","99","95","35","3","60","99","2","40","99","25","99","99","","45","40","85","(2712765)","81TXE2594","2006-02-24","","","","","2009-04-07","8","372","2","6","78","515","684"
"(9634481)","0.36","16.7","0.47","-3.7","0.15","11.7","","","0.38","36.3","0.38","58.5","0.34","0.27","0.29","-0.01","0.28","-0.004","-0.004","0.36","0.00","","","","","","","0.14","2.4","93.5","54.9","","","26.1","0.39","0.43","44.2","0.37","9.5","9.5","0.34","0.14","0.38","10","3","99","99","2","20","95","99","75","99","99","55","95","99","","99","99","95","(8799001)","171_","1999-01-01","","","","","2009-04-08","6","442","2","4","68","425",""
"(2712937)","0.33","19.9","0.43","-4.9","0.14","12.3","","","0.35","32.0","0.35","50.3","0.33","0.42","0.28","0.03","0.30","0.002","0.002","0.33","-0.01","","","","","","","0.15","7.0","138.4","69.5","","","35.8","0.39","0.42","51.7","0.34","14.7","15.4","0.34","0.11","0.35","1","1","99","99","1","1","70","99","10","95","99","30","99","99","","20","50","99","(2712738)","81TXE2543 - PK217","2006-02-19","","","","","2009-04-09","7","366","4","3","73","476",""
"(2739955)","0.33","7.7","0.43","0.7","0.12","5.0","","","0.34","54.5","0.35","87.2","0.28","0.16","0.28","-0.02","0.29","0.001","0.001","0.34","0.23","","","","","","","0.15","7.8","86.1","56.5","","","25.0","0.38","0.42","52.2","0.35","21.8","3.4","0.36","0.20","0.35","95","55","85","75","75","25","65","99","99","85","99","75","99","99","","99","95","65","","","","","","","","2009-04-09","7","364","2","5","81","478","572"
"(9635071)","0.37","9.6","0.48","-2.2","0.14","4.9","","","0.38","42.0","0.37","65.7","0.32","0.37","0.27","0.00","0.25","0.022","0.022","0.34","0.07","","","","","","","0.14","6.1","96.1","57.9","","","28.3","0.38","0.42","49.3","0.35","1.4","10.1","0.32","0.15","0.37","80","10","99","99","75","10","80","99","70","99","99","35","99","99","","95","95","90","(8744311)","8256_","1998-01-01","","","","","2009-04-11","7","378","4","3","80","483",""
"(9634488)","0.37","19.2","0.47","-0.9","0.14","10.9","","","0.39","56.8","0.38","90.2","0.29","0.50","0.29","0.00","0.32","-0.004","-0.004","0.34","0.12","","","","","","","0.16","0.3","108.4","69.2","","","19.3","0.38","0.41","47.7","0.35","20.7","16.8","0.33","0.21","0.38","2","25","80","70","3","75","85","99","3","85","99","15","95","99","","85","55","55","(9069537)","0208","1999-01-01","","","","","2009-04-11","6","439","4","2","76","454","827"
"(9634729)","0.36","12.4","0.46","0.8","0.12","8.0","","","0.38","58.3","0.37","92.0","0.30","0.49","0.28","-0.03","0.28","0.008","0.008","0.34","0.31","","","","","","","0.16","3.8","103.8","67.5","","","22.6","0.38","0.42","51.6","0.33","19.9","7.8","0.34","0.21","0.37","45","60","75","65","25","45","70","99","90","90","99","20","99","99","","90","60","55","(9111396)","4045 / 143P","2004-03-22","","","","","2009-04-17","6","365","4","2","81","510",""
"(9634995)","0.38","7.4","0.49","-1.0","0.16","1.4","","","0.40","46.0","0.40","72.7","0.32","0.67","0.29","0.06","0.28","0.024","0.024","0.36","0.09","","","","","","","0.16","10.1","123.5","68.1","","","30.4","0.40","0.44","53.4","0.36","16.0","4.9","0.35","0.17","0.40","95","20","99","95","99","3","60","95","99","95","99","3","99","99","","55","60","80","(9060927)","6153 / S4041","2006-02-13","","","","","2009-04-21","7","368","3","4","85","520","913"
"(2739966)","0.36","10.5","0.43","0.7","0.13","7.9","","","0.35","54.4","0.36","86.6","0.32","0.03","0.29","-0.23","0.32","-0.071","-0.071","0.34","0.37","","","","","","","0.16","3.7","81.8","56.6","","","24.7","0.38","0.42","51.8","0.36","23.6","7.0","0.35","0.20","0.36","70","55","85","75","25","25","65","99","95","75","55","95","20","95","","99","95","65","(9682093)","GRC655S","2006-03-01","","","","","2009-04-27","7","370","2","5","81","486","704"
"(2739967)","0.21","13.7","0.33","0.3","0.09","5.5","","","0.22","52.2","0.23","79.3","0.17","0.39","0.16","0.12","0.15","0.038","0.038","0.19","0.25","","","","","","","0.06","10.6","133.7","71.4","","","15.4","0.28","0.33","41.4","0.18","35.0","-1.8","0.26","0.17","0.23","30","45","90","90","70","95","99","90","99","30","99","35","99","99","","30","40","80","(9682023)","GRC158L","2001-03-01","","","","","2009-04-29","7","364","3","4","83","429",""
"(2739969)","0.34","4.7","0.43","1.6","0.14","4.3","","","0.36","57.3","0.36","91.1","0.31","0.31","0.28","0.16","0.27","0.036","0.036","0.34","0.08","","","","","","","0.15","14.4","125.7","70.5","","","24.6","0.39","0.42","53.2","0.37","32.6","14.7","0.34","0.21","0.36","99","80","80","70","85","30","60","65","10","40","99","45","99","99","","50","45","55","(9681613)","GRC054K","2000-03-01","","","","","2009-05-11","7","363","5","2","91","583",""
"(2712322)","0.30","16.2","0.36","-1.1","0.25","8.7","","","0.31","56.9","0.31","91.9","0.30","0.38","0.27","-0.19","0.29","-0.046","-0.046","0.31","0.44","0.11","-0.35","","","","","0.22","18.5","136.1","67.9","","","26.0","0.36","0.38","54.4","0.32","25.0","14.9","0.33","0.22","0.31","10","20","80","65","15","20","55","20","10","70","65","35","50","85","40","25","60","50","(2715651)","BK340","2008-02-18","GW LUCKY CHARM 665K","2105876","1704719","LCHMAN LUCKY BUCK 7049C","2010-02-12","5","372","1","4","76","486","756"
