"ASA Number","Epds>CeAcc","Epds>CeEpd","Epds>BirthWtAcc","Epds>BirthWtEpd","Epds>MceAcc","Epds>MceEpd","Epds>PpaAcc","Epds>PpaEpd","Epds>WeanWtAcc","Epds>WeanWtEpd","Epds>YearlingWtAcc","Epds>YearlingWtEpd","Epds>MarblingAcc","Epds>MarblingEpd","Epds>YieldGradeAcc","Epds>YieldGradeEpd","Epds>BackFatAcc","Epds>BackFatEpd","Epds>BackFatEpd","Epds>RibEyeAcc","Epds>RibEyeEpd","Epds>ShrForceAcc","Epds>ShrForceEpd","Epds>DauWtAcc","Epds>DauWtEpd","Epds>DauHtAcc","Epds>DauHtEpd","Epds>StayAcc","Epds>StayEpd","Epds>Api","Epds>Ti","Epds>FertAcc","Epds>FertEpd","Epds>MilkEpd","Epds>MilkAcc","Epds>MwwAcc","Epds>MwwEpd","Epds>CarcassWtAcc","Epds>CarcassWtEpd","Epds>DocEpd","Epds>DocAcc","Epds>AdgEpd","Epds>AdgAcc","Percentile>CE","Percentile>BW","Percentile>WW","Percentile>YW","Percentile>MCE","Percentile>Milk","Percentile>MWW","Percentile>Stay","Percentile>Doc","Percentile>CW","Percentile>YG","Percentile>Marb","Percentile>BF","Percentile>REA","Percentile>SF","Percentile>API","Percentile>TI","Percentile>ADG","BirthDam>ASA Number","BirthDam>Name","BirthDam>BirthDate","Sire>Name","Sire>ASA Number","Sire>Sire>ASA Number","Sire>Sire>Name","BirthDate","DamProgeny>Total","DamProgeny>Interval","DamProgeny>Males","DamProgeny>Females","DamProgeny>Avg Adj BW","DamProgeny>Avg Adj WW","DamProgeny>Avg Adj YW"
"(2847983)","0.39","17.4","0.49","-0.9","0.21","9.0","","","0.43","54.9","0.44","90.5","0.35","0.38","0.32","-0.08","0.34","-0.019","-0.019","0.38","0.14","","","","","","","0.24","13.7","126.4","66.3","","","28.6","0.42","0.46","56.0","0.41","12.7","14.7","0.44","0.22","0.44","5","25","85","70","15","10","45","70","10","99","95","35","90","99","","45","65","50","(2712569)","81TDK7687","2011-03-19","GW NO FAULT 455W","2516219","2370545","GW PREMIUM BEEF 021TS","2013-03-01","4","380","3","1","74","516","780"
"(2847785)","0.41","9.4","0.50","-0.5","0.25","4.1","","","0.45","61.9","0.45","97.4","0.33","0.34","0.34","-0.11","0.35","-0.025","-0.025","0.40","0.63","","","","","","","0.27","17.4","122.9","68.3","","","32.3","0.43","0.46","63.2","0.42","46.7","19.0","0.40","0.22","0.45","80","30","65","55","85","1","10","30","1","5","90","40","80","50","","55","55","50","(2712427)","81TDK7543","2011-04-08","GW PARAMOUNT 718Y","2605931","2414537","GW PREDESTINED 701T","2013-03-01","4","375","2","2","75","462","720"
"(2847838)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","(9761739)","81TGQ3910","2011-03-18","GW NO FAULT 455W","2516219","2370545","GW PREMIUM BEEF 021TS","2013-03-02","4","394","2","2","66","409","689"
"(2847756)","0.41","18.3","0.50","-3.7","0.25","10.9","","","0.46","44.9","0.45","66.3","0.38","0.73","0.33","-0.12","0.34","-0.017","-0.017","0.40","0.29","","","","","","","0.25","20.1","159.3","72.5","","","32.0","0.44","0.47","54.3","0.43","12.5","14.1","0.43","0.13","0.45","3","3","99","99","3","2","55","5","15","99","85","2","90","99","","2","35","99","(9761390)","81TGQ3890","2011-04-20","S D S IN FORCE 112Y","2593861","2081939","HOOKS SHEAR FORCE 38K","2013-03-02","4","372","2","2","67","493","1057"
"(2847763)","0.18","15.3","0.35","-2.4","0.14","9.1","","","0.25","43.4","0.24","62.6","0.22","0.74","0.19","-0.13","0.20","-0.023","-0.023","0.22","0.32","","","","","","","0.12","13.5","139.5","68.7","","","21.0","0.17","0.21","42.6","0.23","16.7","4.9","0.28","0.12","0.24","15","10","99","99","15","60","95","70","99","95","85","2","80","99","","20","55","99","(9761782)","81TGQ3891","2011-03-13","BAR CK TEBOW 1006X","2614607","2414537","GW PREDESTINED 701T","2013-03-02","1","","0","1","68","",""
"(2847914)","0.43","14.1","0.52","-1.6","0.26","8.1","","","0.46","57.9","0.46","86.8","0.37","0.50","0.34","-0.30","0.35","-0.048","-0.048","0.41","0.64","","","","","","","0.28","14.7","133.0","72.8","","","35.3","0.44","0.47","64.2","0.43","14.1","21.0","0.43","0.18","0.46","25","15","80","75","25","1","10","60","1","95","35","15","50","50","","30","35","75","(2712458)","81TDK7574","2011-02-21","S D S IN FORCE 112Y","2593861","2081939","HOOKS SHEAR FORCE 38K","2013-03-02","4","381","3","1","72","551","887"
"(2847784)","0.24","16.4","0.35","-3.0","0.17","10.2","","","0.30","49.0","0.29","76.4","0.23","0.68","0.21","-0.21","0.22","-0.044","-0.044","0.24","0.44","","","","","","","0.13","18.8","153.4","72.8","","","24.5","0.23","0.25","49.0","0.25","17.7","-1.4","0.30","0.17","0.29","10","4","95","90","5","30","80","15","99","90","60","3","50","85","","4","35","80","(2712470)","81TDK7587","2011-04-13","BAR CK TEBOW 1006X","2614607","2414537","GW PREDESTINED 701T","2013-03-02","0","","0","0","","",""
"(2848019)","0.23","8.8","0.36","2.2","0.15","5.8","","","0.29","58.7","0.28","98.6","0.23","0.46","0.21","-0.08","0.22","-0.020","-0.020","0.25","0.55","","","","","","","0.13","10.8","110.2","66.0","","","30.4","0.25","0.29","59.7","0.26","44.0","13.3","0.31","0.25","0.28","85","90","75","50","65","3","20","90","25","10","95","20","90","70","","80","65","25","(2712561)","81TDK7679","2011-04-14","DIXON BLK TOP GRID X015","2576092","2473061","DIXON BLK TOP GRID U807","2013-03-03","2","478","0","2","85","505","911"
"(2847928)","0.39","18.4","0.49","-1.8","0.20","12.2","","","0.42","45.8","0.42","76.5","0.34","0.39","0.32","-0.08","0.33","-0.017","-0.017","0.38","0.51","","","","","","","0.21","15.3","129.2","62.9","","","36.6","0.40","0.44","59.4","0.40","40.4","4.2","0.41","0.19","0.42","3","15","99","90","1","1","25","55","99","15","95","35","90","75","","40","80","70","(2712448)","81TDK7564","2011-04-15","DIXON BLK TOP GRID X015","2576092","2473061","DIXON BLK TOP GRID U807","2013-03-03","4","401","1","3","71","486","718"
"(2847932)","0.28","16.4","0.40","-0.6","0.19","9.5","","","0.34","49.3","0.33","81.2","0.24","0.52","0.23","-0.09","0.24","-0.019","-0.019","0.26","0.17","","","","","","","0.14","10.2","123.1","65.3","","","21.2","0.32","0.35","45.8","0.28","10.5","12.1","0.36","0.20","0.33","10","25","95","85","10","60","90","95","40","99","90","15","90","99","","55","70","65","(2712575)","81TDK7693","2011-04-12","GW NO FAULT 455W","2516219","2370545","GW PREMIUM BEEF 021TS","2013-03-03","3","401","1","2","71","466","856"
"(2847836)","0.40","11.3","0.50","0.0","0.23","6.1","","","0.44","51.7","0.44","86.2","0.35","0.31","0.33","-0.04","0.36","-0.022","-0.022","0.39","0.03","","","","","","","0.24","14.2","112.6","60.4","","","27.0","0.42","0.46","52.8","0.41","14.4","15.8","0.43","0.22","0.44","60","40","95","80","55","15","60","65","5","95","95","45","80","99","","75","90","50","(9761368)","81TGQ3901","2011-04-27","GW NO FAULT 455W","2516219","2370545","GW PREMIUM BEEF 021TS","2013-03-04","4","385","2","2","75","520","701"
"(2847954)","0.40","16.2","0.50","-1.2","0.19","10.8","","","0.43","45.8","0.43","77.3","0.35","0.51","0.33","-0.02","0.34","-0.010","-0.010","0.40","0.30","","","","","","","0.21","13.0","127.0","65.0","","","38.2","0.40","0.44","61.1","0.42","32.2","8.1","0.41","0.20","0.43","10","20","99","90","3","1","15","75","90","40","99","15","95","99","","45","70","65","(2712583)","81TDK7701","2011-04-19","DIXON BLK TOP GRID X015","2576092","2473061","DIXON BLK TOP GRID U807","2013-03-04","4","385","3","1","76","553","982"
"(2848046)","0.25","14.9","0.37","-2.3","0.20","7.9","","","0.29","45.4","0.28","66.4","0.25","0.45","0.22","-0.28","0.24","-0.049","-0.049","0.26","0.37","","","","","","","0.20","11.2","119.9","63.6","","","24.7","0.26","0.29","47.4","0.27","-1.0","15.6","0.32","0.13","0.28","20","10","99","99","25","25","85","90","10","99","40","25","50","95","","60","75","99","(2712612)","81TDK7731 - GR601","2011-02-27","S D S IN FORCE 112Y","2593861","2081939","HOOKS SHEAR FORCE 38K","2013-03-04","2","422","1","1","70","482","687"
"(2847913)","0.31","17.7","0.41","-3.1","0.24","10.7","","","0.35","57.2","0.34","87.0","0.28","0.63","0.24","-0.23","0.26","-0.033","-0.033","0.29","0.50","0.02","-0.28","","","","","0.20","13.8","145.1","76.8","","","28.2","0.33","0.35","56.8","0.29","12.1","17.2","0.33","0.19","0.34","4","4","80","75","3","10","40","70","2","99","55","5","65","75","80","15","20","70","(2712417)","81TDK7533","2011-03-07","S D S IN FORCE 112Y","2593861","2081939","HOOKS SHEAR FORCE 38K","2013-03-04","2","419","0","2","67","460","644"
"(2848003)","0.45","19.9","0.52","-2.2","0.28","13.1","","","0.47","52.6","0.47","81.4","0.39","0.62","0.35","-0.23","0.38","-0.046","-0.046","0.41","0.48","0.02","-0.28","","","","","0.29","13.7","143.8","73.6","","","35.0","0.46","0.49","61.2","0.43","17.4","21.2","0.42","0.18","0.47","1","10","90","85","1","1","15","70","1","95","55","10","50","80","80","15","30","75","(2712480)","81TDK7597","2011-03-06","S D S IN FORCE 112Y","2593861","2081939","HOOKS SHEAR FORCE 38K","2013-03-05","4","375","3","1","72","509","781"
"(2847764)","0.29","17.8","0.41","-2.8","0.18","13.2","","","0.34","46.1","0.34","76.4","0.28","0.46","0.24","-0.05","0.24","-0.003","-0.003","0.29","0.50","","","","","","","0.14","12.2","127.8","65.2","","","30.4","0.30","0.34","53.3","0.30","37.1","1.8","0.33","0.19","0.34","4","5","99","90","1","3","60","80","99","25","95","20","95","75","","45","70","70","(9761701)","81TGQ3972","2011-03-31","DIXON BLK TOP GRID X015","2576092","2473061","DIXON BLK TOP GRID U807","2013-03-05","3","416","1","2","71","506","828"
"(2847750)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","(9761552)","81TGQ3975","2011-03-17","GW PARAMOUNT 718Y","2605931","2414537","GW PREDESTINED 701T","2013-03-05","4","379","3","1","80","438","619"
"(2847758)","0.41","11.5","0.50","1.4","0.24","1.9","","","0.44","53.1","0.44","88.7","0.36","0.42","0.32","-0.09","0.30","-0.030","-0.030","0.40","0.05","","","","","","","0.23","16.8","122.5","63.0","","","30.9","0.41","0.44","57.4","0.40","10.0","9.6","0.41","0.22","0.44","55","75","90","75","99","2","35","35","75","99","90","30","80","99","","55","80","50","(9761517)","81TGQ3923","2011-04-07","GW NO FAULT 455W","2516219","2370545","GW PREMIUM BEEF 021TS","2013-03-07","4","383","2","2","75","505","845"
"(2848037)","0.26","15.9","0.36","-2.3","0.22","10.0","","","0.31","50.5","0.31","72.9","0.28","0.67","0.26","-0.28","0.28","-0.051","-0.051","0.30","0.48","0.02","-0.31","","","","","0.18","17.3","153.8","74.2","","","23.1","0.27","0.30","48.2","0.31","8.9","-4.0","0.28","0.14","0.31","10","10","95","95","10","40","80","30","99","99","40","3","40","80","65","4","30","95","(2712513)","81TDK7630 - GR500","2011-02-24","BAR CK TEBOW 1006X","2614607","2414537","GW PREDESTINED 701T","2013-03-09","1","","1","0","75","499","759"
"(2847783)","0.42","21.7","0.51","-6.0","0.25","12.5","","","0.45","30.1","0.45","47.7","0.38","0.60","0.35","-0.12","0.37","0.000","0.000","0.42","0.38","","","","","","","0.25","20.0","155.0","63.9","","","37.1","0.44","0.47","52.1","0.42","10.1","-7.6","0.44","0.11","0.45","1","1","99","99","1","1","65","10","99","99","85","10","99","95","","4","75","99","(2712556)","81TDK7674","2011-04-23","BAR CK TEBOW 1006X","2614607","2414537","GW PREDESTINED 701T","2013-03-09","4","382","3","1","67","509","842"
"(2848028)","0.23","18.3","0.35","-2.0","0.13","10.4","","","0.27","47.2","0.26","69.9","0.24","0.38","0.20","-0.03","0.21","0.004","0.004","0.23","0.24","","","","","","","0.09","5.6","108.3","61.8","","","23.2","0.27","0.30","46.7","0.24","17.2","21.9","0.29","0.14","0.26","3","10","99","95","4","40","85","99","1","95","99","35","99","99","","85","85","95","(2712492)","81TDK7609","2011-04-23","`13-MULTISR SM-AN GRP","(2831814)","","","2013-03-12","3","393","2","1","70","471","740"
"(2847909)","0.24","15.4","0.35","-1.9","0.22","7.7","","","0.30","50.0","0.29","81.9","0.28","0.34","0.25","-0.27","0.28","-0.058","-0.058","0.30","0.54","0.08","-0.48","","","","","0.18","15.1","125.0","63.9","","","26.2","0.24","0.26","51.1","0.30","21.1","16.5","0.20","0.20","0.29","15","10","95","85","30","20","70","55","3","85","40","40","40","70","4","50","75","65","(2712901)","81TDK6070","2009-03-15","GW PREMIUM BEEF 021TS","2370545","2224077","G A R US PREMIUM BEEF","2013-03-13","0","","0","0","","",""
"(2847995)","0.37","14.0","0.46","-1.0","0.18","9.7","","","0.40","44.0","0.40","71.3","0.30","0.35","0.29","-0.01","0.29","0.016","0.016","0.36","0.36","","","","","","","0.17","5.8","99.5","58.5","","","31.6","0.38","0.40","53.5","0.36","24.2","22.1","0.38","0.17","0.40","25","20","99","95","10","2","60","99","1","75","99","40","99","95","","95","95","80","(2712501)","81TDK7618","2011-02-24","`13-MULTISR SM-AN GRP","(2831814)","","","2013-03-13","4","380","2","2","82","490","842"
"(2847835)","0.34","3.1","0.44","3.5","0.16","-3.3","","","0.38","62.9","0.38","100.0","0.26","0.34","0.27","0.00","0.28","-0.001","-0.001","0.32","0.40","","","","","","","0.15","2.5","77.7","61.5","","","23.3","0.37","0.41","54.7","0.34","39.8","15.7","0.38","0.23","0.38","99","99","60","50","99","40","50","99","10","15","99","40","95","90","","99","85","40","(9761616)","81TGQ3934","2011-04-27","`13-MULTISR SM-AN GRP","(2831814)","","","2013-03-13","4","375","3","1","101","537","1158"
"(2847801)","0.35","15.9","0.45","-1.4","0.16","8.5","","","0.37","46.8","0.37","73.5","0.32","0.33","0.27","-0.21","0.28","-0.043","-0.043","0.32","0.31","","","","","","","0.16","8.8","109.8","60.8","","","25.5","0.37","0.40","48.9","0.35","6.3","12.5","0.38","0.17","0.37","10","15","99","95","20","20","80","95","35","99","60","45","50","99","","80","85","80","(2712415)","81TDK7531","2011-02-14","`13-MULTISR SM-AN GRP","(2831814)","","","2013-03-14","4","352","1","3","77","503",""
"(2848388)","0.04","9.2","0.11","-1.7","0.07","-2.4","","","0.04","40.8","0.05","55.3","0.11","0.20","0.10","-0.22","0.11","-0.053","-0.053","0.12","0.35","","","","","","","0.00","3.6","86.6","54.4","","","21.4","0.10","0.14","41.7","0.12","13.6","11.2","0.11","0.09","0.05","85","15","99","99","99","55","99","99","55","99","55","70","40","95","","99","99","99","","","","","","","","2013-03-15","2","483","2","0","77","485",""
"(2848392)","0.31","12.3","0.37","0.0","0.14","7.6","","","0.33","50.1","0.32","78.5","0.28","0.13","0.27","-0.30","0.28","-0.065","-0.065","0.32","0.33","","","","","","","0.14","7.3","96.7","57.6","","","20.6","0.35","0.38","45.6","0.33","1.7","10.0","0.31","0.18","0.32","45","40","95","90","30","65","90","99","70","99","35","80","30","95","","95","95","75","","","","","","","","2013-03-15","4","385","2","2","78","432",""
"(2848394)","0.04","17.0","0.10","-4.3","0.07","9.6","","","0.04","33.7","0.05","44.3","0.11","0.20","0.10","-0.22","0.11","-0.053","-0.053","0.12","0.35","","","","","","","0.00","3.6","98.3","54.4","","","22.0","0.10","0.14","38.8","0.12","13.6","11.5","0.11","0.07","0.05","10","2","99","99","10","50","99","99","50","99","55","70","40","95","","95","99","99","","","","","","","","2013-03-15","2","418","1","1","57","447",""
"(2848393)","0.30","11.1","0.37","0.1","0.14","7.4","","","0.32","49.6","0.32","77.9","0.33","0.20","0.28","-0.16","0.30","-0.022","-0.022","0.33","0.60","","","","","","","0.14","5.4","93.8","58.8","","","29.2","0.35","0.37","54.0","0.34","30.2","14.3","0.31","0.18","0.32","60","40","95","90","35","5","55","99","15","50","75","70","80","60","","99","95","75","","","","","","","","2013-03-15","4","367","1","3","84","523",""
"(2848396)","0.10","15.2","0.12","-0.8","0.09","9.0","","","0.10","45.6","0.11","65.8","0.13","0.14","0.11","-0.23","0.12","-0.051","-0.051","0.13","0.47","","","","","","","0.07","2.5","89.5","55.7","","","21.3","0.16","0.16","44.0","0.13","21.8","8.7","0.14","0.13","0.11","15","25","99","99","15","55","95","99","85","85","55","80","40","80","","99","99","99","","","","","","","","2013-03-15","1","","0","1","74","532","711"
"(2848397)","0.31","14.5","0.36","-0.6","0.13","8.0","","","0.32","46.7","0.32","73.3","0.32","0.30","0.29","-0.31","0.30","-0.082","-0.082","0.34","0.54","","","","","","","0.16","5.0","104.1","61.5","","","27.4","0.35","0.37","50.7","0.35","24.7","16.4","0.32","0.17","0.32","20","25","99","95","25","10","70","99","4","75","30","50","15","70","","90","85","80","","","","","","","","2013-03-15","4","378","3","1","78","481",""
"(2848383)","0.31","11.5","0.37","0.9","0.14","8.5","","","0.32","61.0","0.33","97.3","0.31","0.31","0.28","-0.13","0.30","-0.040","-0.040","0.34","0.32","","","","","","","0.15","8.4","109.8","66.7","","","20.6","0.36","0.38","51.0","0.34","27.1","13.5","0.32","0.23","0.33","55","60","65","55","20","65","70","99","20","65","85","45","65","99","","80","65","40","","","","","","","","2013-03-15","4","380","2","2","84","486","671"
"(2847984)","0.34","10.0","0.43","1.0","0.16","7.3","","","0.37","50.9","0.37","79.9","0.27","0.42","0.28","-0.07","0.30","-0.020","-0.020","0.33","0.44","","","","","","","0.17","7.3","100.6","60.7","","","21.7","0.35","0.37","47.1","0.34","38.1","13.0","0.36","0.18","0.37","75","65","95","85","35","55","85","99","30","20","95","30","90","85","","95","85","75","(2712620)","81TDK739","2011-03-29","`13-MULTISR SM-AN GRP","(2831814)","","","2013-03-15","4","375","3","1","78","483","777"
"(2847759)","0.17","15.9","0.32","-1.9","0.14","9.0","","","0.24","53.6","0.23","78.3","0.15","0.45","0.14","-0.17","0.15","-0.028","-0.028","0.17","0.43","","","","","","","0.04","11.2","123.2","67.4","","","21.3","0.19","0.22","48.0","0.17","16.5","5.2","0.25","0.15","0.23","10","10","90","90","15","55","85","90","99","95","75","25","80","90","","55","60","90","(9761621)","81TGQ3911","2011-04-05","`13-MULTISR SM-AN GRP","(2831814)","","","2013-03-16","2","414","0","2","65","423",""
"(2847926)","0.07","15.7","0.25","-3.3","0.06","7.6","","","0.15","36.6","0.14","51.8","0.11","0.36","0.11","-0.06","0.11","-0.008","-0.008","0.13","0.29","","","","","","","0.01","5.1","100.5","55.6","","","19.9","0.04","0.08","38.1","0.13","21.1","4.9","0.19","0.10","0.14","15","4","99","99","30","70","99","99","99","85","95","40","95","99","","95","99","99","(2712449)","81TDK7565","2011-04-30","`13-MULTISR SM-AN GRP","(2831814)","","","2013-03-16","1","","1","0","49","",""
"(2847927)","0.15","10.8","0.30","2.0","0.11","4.5","","","0.21","63.7","0.20","92.9","0.11","0.20","0.11","-0.22","0.10","-0.053","-0.053","0.13","0.35","","","","","","","0.00","3.6","91.8","64.3","","","20.7","0.19","0.23","52.5","0.13","13.6","7.6","0.25","0.18","0.20","65","85","55","65","80","65","65","99","90","99","55","70","40","95","","99","75","75","(2712518)","81TDK7635","2011-03-01","`13-MULTISR SM-AN GRP","(2831814)","","","2013-03-16","2","416","1","1","84","538",""
"(2848048)","0.05","13.2","0.23","-0.9","0.02","7.4","","","0.14","46.1","0.12","62.0","0.01","0.23","0.01","-0.15","0.01","-0.028","-0.028","0.02","0.41","","","","","","","0.02","3.6","86.2","54.8","","","17.3","0.03","0.07","40.3","0.02","22.1","6.9","0.16","0.10","0.12","35","25","99","99","35","90","99","99","95","80","80","65","80","90","","99","99","99","(9761426)","81TGQ3933 GR652","2011-05-10","`13-MULTISR SM-AN GRP","(2831814)","","","2013-03-16","1","","1","0","","",""
"(2847790)","0.36","7.6","0.44","3.5","0.16","5.7","","","0.38","63.6","0.37","102.4","0.31","0.34","0.28","-0.24","0.28","-0.069","-0.069","0.34","0.43","","","","","","","0.15","2.8","92.6","66.6","","","28.0","0.36","0.39","59.7","0.35","25.8","13.6","0.37","0.24","0.37","95","99","55","45","65","10","20","99","20","70","50","40","30","90","","99","65","35","(2712550)","81TDK7668","2011-03-18","`13-MULTISR SM-AN GRP","(2831814)","","","2013-03-18","4","379","3","1","91","560","946"
"(2847766)","0.37","21.8","0.46","-2.4","0.17","12.9","","","0.40","52.4","0.40","87.0","0.31","0.47","0.29","-0.12","0.29","-0.018","-0.018","0.35","0.25","","","","","","","0.19","14.4","140.6","69.7","","","30.4","0.39","0.42","56.6","0.36","11.0","7.0","0.39","0.22","0.40","1","10","90","75","1","3","40","65","95","99","85","20","90","99","","20","50","50","(9761719)","81TGQ3974","2011-03-15","`13-MULTISR SM-AN GRP","(2831814)","","","2013-03-18","4","374","2","2","64","448","982"
"(2848033)","0.22","14.4","0.34","-0.1","0.12","9.7","","","0.26","55.1","0.26","87.4","0.23","0.27","0.21","-0.05","0.21","-0.008","-0.008","0.25","0.31","","","","","","","0.01","5.4","97.6","61.4","","","23.2","0.25","0.28","50.7","0.26","26.5","22.7","0.28","0.20","0.26","20","35","85","75","10","40","70","99","1","65","95","55","95","99","","95","85","65","(2712616)","81TDK7735","2011-04-11","`13-MULTISR SM-AN GRP","(2831814)","","","2013-03-18","3","394","3","0","80","569","950"
"(2847872)","0.41","16.2","0.50","-1.6","0.22","10.7","","","0.46","52.6","0.45","84.4","0.39","0.40","0.35","-0.16","0.37","-0.041","-0.041","0.41","0.19","0.03","-0.35","","","","","0.27","17.0","133.1","66.9","","","32.8","0.43","0.46","59.0","0.43","8.5","19.5","0.40","0.20","0.45","10","15","90","80","3","1","25","35","1","99","75","30","50","99","40","30","65","65","(2712256)","81TDK8145","2010-02-18","TRAXS VELOCITY Y7","2624432","2320695","S A V FINAL ANSWER 0035","2013-03-19","4","375","3","1","64","462","824"
"(2847956)","0.18","14.9","0.32","-1.9","0.12","8.6","","","0.24","42.6","0.24","62.7","0.16","0.39","0.16","-0.17","0.16","-0.035","-0.035","0.19","0.38","","","","","","","0.02","7.2","106.1","58.8","","","18.8","0.22","0.25","40.0","0.20","17.2","16.7","0.27","0.13","0.24","20","10","99","99","20","80","99","99","3","95","75","35","65","95","","85","95","99","(2712436)","81TDK7552","2011-02-26","`13-MULTISR SM-AN GRP","(2831814)","","","2013-03-19","2","445","1","1","81","471","716"
"(2847788)","0.12","13.1","0.28","-1.0","0.10","7.6","","","0.20","49.5","0.18","71.9","0.10","0.36","0.11","-0.06","0.11","-0.009","-0.009","0.13","0.25","","","","","","","0.00","4.9","97.8","59.6","","","12.9","0.14","0.17","37.5","0.13","18.4","0.4","0.23","0.14","0.18","35","20","95","95","30","99","99","99","99","90","95","40","95","99","","95","90","95","(2712619)","81TDK7738","2011-03-30","`13-MULTISR SM-AN GRP","(2831814)","","","2013-03-20","1","","1","0","66","348",""
"(2847797)","0.37","18.0","0.45","-1.9","0.18","9.9","","","0.39","46.6","0.39","77.7","0.33","0.68","0.30","-0.15","0.32","-0.032","-0.032","0.37","0.23","","","","","","","0.17","8.1","131.7","71.4","","","37.1","0.39","0.42","60.3","0.36","9.7","12.9","0.39","0.19","0.39","3","10","99","90","10","1","20","99","30","99","80","3","65","99","","35","40","70","(2712585)","81TDK7703","2011-02-27","`13-MULTISR SM-AN GRP","(2831814)","","","2013-03-20","4","371","4","0","73","493","868"
"(2848047)","0.36","18.9","0.44","-2.0","0.15","9.5","","","0.38","43.4","0.37","69.6","0.33","0.44","0.29","-0.10","0.30","-0.011","-0.011","0.35","0.26","","","","","","","0.17","4.3","109.6","62.0","","","26.0","0.36","0.40","47.6","0.36","12.6","6.8","0.37","0.16","0.37","2","10","99","95","10","20","85","99","95","99","90","25","90","99","","80","85","85","(9761574)","81TGQ3906 GR665","2011-04-17","`13-MULTISR SM-AN GRP","(2831814)","","","2013-03-20","4","372","2","2","69","462","710"
"(2848034)","0.35","13.8","0.44","0.2","0.16","9.0","","","0.37","52.9","0.37","84.0","0.26","0.33","0.27","-0.14","0.28","-0.020","-0.020","0.32","0.55","","","","","","","0.15","6.4","101.2","61.3","","","20.0","0.37","0.41","46.4","0.32","28.9","17.1","0.37","0.19","0.37","25","45","90","80","15","70","90","99","2","55","80","45","90","70","","95","85","70","(2712498)","81TDK7615","2011-04-06","`13-MULTISR SM-AN GRP","(2831814)","","","2013-03-20","4","380","2","2","81","474","882"
"(2847787)","0.20","15.2","0.33","-1.1","0.12","8.4","","","0.26","50.2","0.25","75.9","0.20","0.44","0.19","-0.13","0.19","-0.016","-0.016","0.22","0.39","","","","","","","0.03","6.4","109.7","64.4","","","23.9","0.25","0.27","48.9","0.23","16.8","15.4","0.28","0.16","0.25","15","20","95","90","20","35","80","99","10","95","85","25","90","90","","80","75","85","(2712543)","81TDK7661","2011-04-03","`13-MULTISR SM-AN GRP","(2831814)","","","2013-03-21","2","403","2","0","70","571","929"
"(2847958)","0.41","9.2","0.51","0.7","0.23","7.8","","","0.45","59.6","0.44","95.2","0.35","0.33","0.33","-0.24","0.34","-0.057","-0.057","0.40","0.50","","","","","","","0.25","17.6","120.2","65.2","","","26.3","0.43","0.46","56.0","0.42","25.0","23.7","0.40","0.22","0.44","85","55","70","60","30","15","45","25","1","70","50","45","40","75","","60","70","50","(9703456)","81TDK8253","2010-04-01","TRAXS VELOCITY Y7","2624432","2320695","S A V FINAL ANSWER 0035","2013-03-21","4","377","2","2","79","501","1140"
"(2847890)","0.39","5.3","0.49","4.7","0.22","4.3","","","0.43","72.0","0.42","113.5","0.34","0.43","0.32","-0.02","0.32","-0.001","-0.001","0.40","0.44","","","","","","","0.25","12.4","106.8","68.8","","","28.3","0.41","0.44","64.3","0.40","39.0","7.7","0.41","0.26","0.42","99","99","25","20","85","10","10","80","90","20","99","25","95","85","","85","55","20","(2712299)","81TDK8222","2010-03-07","CCR CONVOY 7005X","2539036","2191567","G A R PREDESTINED","2013-03-22","4","383","2","2","88","571",""
"(2847762)","0.38","13.1","0.46","0.0","0.19","8.7","","","0.40","57.3","0.39","90.8","0.36","0.44","0.30","-0.07","0.31","-0.016","-0.016","0.36","0.08","","","","","","","0.18","11.9","119.1","67.1","","","25.6","0.38","0.42","54.2","0.37","7.1","5.1","0.40","0.21","0.39","35","40","80","70","15","20","55","85","99","99","95","25","90","99","","65","65","55","(9761615)","81TGQ3920","2011-03-21","`13-MULTISR SM-AN GRP","(2831814)","","","2013-03-22","4","390","2","2","77","464","754"
"(2847831)","0.42","7.8","0.51","0.1","0.25","5.5","","","0.44","56.0","0.44","88.1","0.39","0.51","0.35","-0.30","0.37","-0.066","-0.066","0.42","0.49","","","","","","","0.27","14.2","121.5","68.4","","","26.8","0.44","0.47","54.7","0.42","13.0","16.0","0.44","0.20","0.44","95","40","85","75","70","15","50","65","5","99","35","15","30","80","","60","55","65","(2712033)","81TAH2738","2008-03-01","GW PREMIUM BEEF 021TS","2370545","2224077","G A R US PREMIUM BEEF","2013-03-22","4","376","3","1","92","531","696"
"(2847929)","0.34","13.3","0.42","-0.2","0.14","1.9","","","0.36","49.2","0.36","79.6","0.29","0.55","0.27","-0.14","0.26","-0.024","-0.024","0.33","0.28","","","","","","","0.15","4.5","108.7","66.2","","","29.6","0.34","0.37","54.1","0.33","10.2","15.1","0.36","0.19","0.36","35","35","95","90","99","4","55","99","10","99","80","10","80","99","","85","65","70","(2712423)","81TDK7539","2011-02-18","`13-MULTISR SM-AN GRP","(2831814)","","","2013-03-22","3","357","1","2","77","440",""
