"ASA Number","Epds>CeAcc","Epds>CeEpd","Epds>BirthWtAcc","Epds>BirthWtEpd","Epds>MceAcc","Epds>MceEpd","Epds>PpaAcc","Epds>PpaEpd","Epds>WeanWtAcc","Epds>WeanWtEpd","Epds>YearlingWtAcc","Epds>YearlingWtEpd","Epds>MarblingAcc","Epds>MarblingEpd","Epds>YieldGradeAcc","Epds>YieldGradeEpd","Epds>BackFatAcc","Epds>BackFatEpd","Epds>BackFatEpd","Epds>RibEyeAcc","Epds>RibEyeEpd","Epds>ShrForceAcc","Epds>ShrForceEpd","Epds>DauWtAcc","Epds>DauWtEpd","Epds>DauHtAcc","Epds>DauHtEpd","Epds>StayAcc","Epds>StayEpd","Epds>Api","Epds>Ti","Epds>FertAcc","Epds>FertEpd","Epds>MilkEpd","Epds>MilkAcc","Epds>MwwAcc","Epds>MwwEpd","Epds>CarcassWtAcc","Epds>CarcassWtEpd","Epds>DocEpd","Epds>DocAcc","Epds>AdgEpd","Epds>AdgAcc","Percentile>CE","Percentile>BW","Percentile>WW","Percentile>YW","Percentile>MCE","Percentile>Milk","Percentile>MWW","Percentile>Stay","Percentile>Doc","Percentile>CW","Percentile>YG","Percentile>Marb","Percentile>BF","Percentile>REA","Percentile>SF","Percentile>API","Percentile>TI","Percentile>ADG","BirthDam>ASA Number","BirthDam>Name","BirthDam>BirthDate","Sire>Name","Sire>ASA Number","Sire>Sire>ASA Number","Sire>Sire>Name","BirthDate","DamProgeny>Total","DamProgeny>Interval","DamProgeny>Males","DamProgeny>Females","DamProgeny>Avg Adj BW","DamProgeny>Avg Adj WW","DamProgeny>Avg Adj YW"
"(3120267)","0.43","21.7","0.51","-2.6","0.27","5.2","","","0.47","61.2","0.46","94.7","0.40","0.35","0.35","-0.03","0.37","0.000","0.000","0.42","0.28","0.05","-0.40","","","","","0.24","18.6","144.2","70.9","","","26.7","0.41","0.43","57.3","0.44","24.4","23.3","0.31","0.21","0.46","1","10","65","60","75","15","35","15","1","75","99","40","99","99","20","15","45","55","(2712226)","81TDK8084","2010-03-10","ALL PURPOSE 3-12","2813893","2627830","CONNEALY IN SURE 8524","2016-04-21","1","","0","1","62","",""
"(3105991)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","(2872391)","BU720","2014-04-18","THR/T2 ALL PURPOSE 3-01","2818680","2081939","HOOKS SHEAR FORCE 38K","2016-03-07","1","","1","0","86","552",""
"(3120201)","0.40","19.8","0.49","-1.6","0.23","11.3","","","0.44","55.2","0.43","87.4","0.37","0.36","0.33","-0.19","0.34","-0.039","-0.039","0.40","0.41","0.05","-0.40","","","","","0.19","18.2","138.7","67.9","","","33.6","0.39","0.42","61.2","0.40","19.0","16.6","0.40","0.20","0.43","1","15","85","75","2","1","15","20","3","90","65","40","65","90","20","20","60","65","(2847792)","81TLW1621","2013-03-01","ALL PURPOSE 3-12","2813893","2627830","CONNEALY IN SURE 8524","2016-04-21","1","","0","1","63","462",""
"(3105859)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","(2872338)","BU118","2014-03-27","BAR CK 1006X 3104A","2839858","2614607","BAR CK TEBOW 1006X","2016-02-27","1","","1","0","45","",""
"(3113837)","0.38","14.8","0.46","0.2","0.20","8.0","","","0.42","65.4","0.41","105.8","0.35","0.33","0.31","-0.16","0.33","-0.033","-0.033","0.38","0.59","","","","","","","0.20","13.0","121.7","70.8","","","34.3","0.38","0.40","66.9","0.38","36.1","12.8","0.38","0.25","0.41","20","45","50","35","25","1","4","75","30","25","75","45","65","60","","55","45","25","(2713386)","81TXD6655","2007-03-18","GCCR PROPHET YG120 A","2800687","2545802","G A R PROPHET","2016-04-16","1","","0","1","64","573",""
"(3120350)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","(2719228)","81TJY2658","2012-03-19","BAR CK 38K B1108Z","2809047","2081939","HOOKS SHEAR FORCE 38K","2016-04-28","1","","1","0","51","462",""
"(3105809)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","(2872406)","BU74","2014-04-14","THR/T2 ALL PURPOSE 3-01","2818680","2081939","HOOKS SHEAR FORCE 38K","2016-02-25","1","","0","1","69","520",""
"(3105710)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","(2871911)","BU042","2014-03-08","BAR CK TEBOW 1006X","2614607","2414537","GW PREDESTINED 701T","2016-03-02","1","","0","1","53","449",""
"(3120251)","0.40","11.5","0.49","0.8","0.23","6.4","","","0.45","66.2","0.45","97.8","0.37","0.67","0.33","-0.13","0.34","-0.019","-0.019","0.41","0.39","","","","","","","0.21","13.5","134.3","75.5","","","11.5","0.41","0.43","44.5","0.40","19.6","16.4","0.40","0.20","0.45","55","60","45","55","50","99","95","70","4","90","85","3","90","90","","30","25","65","(9703294)","81TDK8218","2010-02-12","BAR CK BREES B924Z","2808977","2472158","G A R SELECTIVE","2016-04-20","1","","1","0","81","440",""
"(3103738)","0.43","17.2","0.50","-1.9","0.28","9.6","","","0.46","58.4","0.46","94.5","0.39","0.58","0.36","-0.14","0.37","-0.020","-0.020","0.43","0.53","0.07","-0.34","","","","","0.26","16.8","146.6","73.5","","","15.7","0.44","0.45","44.8","0.44","28.0","8.4","0.42","0.23","0.46","5","10","75","60","10","95","90","35","85","60","80","10","90","70","45","10","35","40","(2712378)","81TRA7620","2003-03-23","J BAR J NIGHTRIDE 225Z","2628568","2370545","GW PREMIUM BEEF 021TS","2016-04-03","1","","1","0","67","477",""
"(3113748)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","(2719364)","81TJY2602","2012-04-05","BAR CK TEBOW 1006X","2614607","2414537","GW PREDESTINED 701T","2016-04-10","1","","1","0","105","",""
"(3108858)","0.40","18.2","0.49","-3.5","0.25","10.1","","","0.44","42.8","0.44","66.8","0.37","0.84","0.33","0.09","0.34","0.012","0.012","0.39","-0.04","","","","","","","0.22","18.4","159.9","73.1","","","34.0","0.42","0.44","55.3","0.40","19.6","12.0","0.43","0.15","0.44","3","3","99","99","5","1","45","20","40","90","99","1","99","99","","2","35","90","(2712970)","81TDK6239","2009-04-07","BAR CK TEBOW 1006X","2614607","2414537","GW PREDESTINED 701T","2016-04-08","1","","1","0","67","451",""
"(3128087)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","(2718367)","81TJY2641","2012-03-06","SLN HSF 38K 8231A","2710069","2081939","HOOKS SHEAR FORCE 38K","2016-05-06","1","","0","1","63","",""
"(3128021)","0.39","16.7","0.48","-1.2","0.21","12.3","","","0.43","53.8","0.42","87.8","0.36","0.75","0.31","0.08","0.32","0.015","0.015","0.37","-0.04","","","","","","","0.18","11.1","139.6","74.0","","","25.8","0.38","0.41","52.6","0.38","15.9","15.2","0.40","0.21","0.42","10","20","90","75","1","20","65","90","10","95","99","2","99","99","","20","30","55","(9797736)","81TDK8095","2010-03-20","KSU PROGRESS 4B","2889727","2570885","G A R PROGRESS","2016-05-13","1","","1","0","76","588",""
"(3105885)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","(2872114)","BU190","2014-04-01","BAR CK 1006X 3039A","2839880","2614607","BAR CK TEBOW 1006X","2016-03-02","1","","0","1","75","445",""
"(3113698)","0.34","18.4","0.41","-3.5","0.15","11.8","","","0.37","45.4","0.37","72.0","0.30","0.20","0.27","-0.09","0.25","-0.018","-0.018","0.34","0.29","","","","","","","0.16","10.4","111.7","59.3","","","30.1","0.34","0.36","52.7","0.34","21.0","9.1","0.35","0.17","0.37","3","3","99","95","1","3","60","90","80","85","90","70","90","99","","80","90","80","(9761480)","81TGQ3919","2011-04-07","`14-MULTISR SM-AN GRP","(2867661)","","","2016-04-18","1","","1","0","81","516",""
"(3128781)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","(2826316)","81TJY2667","2012-04-20","THR/T2 ALL PURPOSE 3-01","2818680","2081939","HOOKS SHEAR FORCE 38K","2016-06-06","1","","0","1","62","392",""
"(3103721)","0.45","20.1","0.52","-1.6","0.30","10.6","","","0.48","62.9","0.48","100.5","0.41","0.46","0.37","-0.20","0.39","-0.033","-0.033","0.45","0.56","0.07","-0.51","","","","","0.28","14.0","139.7","73.3","","","14.6","0.46","0.48","45.9","0.46","23.9","12.6","0.33","0.24","0.48","1","15","60","50","4","99","90","70","35","75","65","20","65","65","2","20","35","35","(2712235)","81TDK8104","2010-02-17","J BAR J NIGHTRIDE 225Z","2628568","2370545","GW PREMIUM BEEF 021TS","2016-03-24","1","","1","0","66","439",""
"(3105802)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","(2872506)","BU506","2014-04-08","ALL PURPOSE 3-12","2813893","2627830","CONNEALY IN SURE 8524","2016-02-28","1","","0","1","70","418",""
"(3108841)","0.45","13.0","0.52","-1.4","0.29","7.1","","","0.48","57.7","0.48","94.4","0.38","0.59","0.35","-0.24","0.36","-0.040","-0.040","0.43","0.61","0.06","-0.52","","","","","0.30","16.7","141.2","73.9","","","26.1","0.46","0.48","54.9","0.44","22.7","16.4","0.33","0.23","0.48","35","15","80","60","40","20","50","35","4","80","50","10","65","55","2","15","30","40","(2739946)","81TDK6049","2009-03-25","J BAR J NIGHTRIDE 225Z","2628568","2370545","GW PREMIUM BEEF 021TS","2016-04-03","1","","1","0","80","561",""
"(3103688)","0.41","13.6","0.50","-2.3","0.26","9.2","","","0.46","48.4","0.46","76.3","0.38","0.46","0.34","0.04","0.36","-0.014","-0.014","0.41","-0.09","","","","","","","0.23","22.1","141.0","64.6","","","27.7","0.42","0.44","51.9","0.42","19.4","10.3","0.39","0.17","0.46","30","10","95","90","10","10","65","1","65","90","99","20","90","99","","20","75","80","(2847893)","81TLW1885","2013-03-27","ABCE538","(2745271)","(2744317)","HICKS OB45 C720","2016-03-26","1","","0","1","66","452",""
"(3105769)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","(2872410)","BU73","2014-04-14","ABCE538","(2745271)","(2744317)","HICKS OB45 C720","2016-03-03","1","","0","1","69","489",""
"(3128005)","0.39","18.3","0.47","-2.9","0.19","9.9","","","0.43","41.8","0.43","67.5","0.34","0.50","0.31","-0.19","0.33","-0.043","-0.043","0.37","0.43","","","","","","","0.21","13.3","131.9","64.5","","","30.5","0.37","0.39","51.4","0.39","22.8","10.0","0.36","0.16","0.43","3","5","99","99","10","3","70","75","70","80","65","15","50","90","","35","75","85","(2848022)","81TLW1715","2013-05-01","BAR CK 021TS C919Z","2809092","2370545","GW PREMIUM BEEF 021TS","2016-05-12","0","","0","0","","",""
"(3105967)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","(2872115)","BU133","2014-03-29","BAR CK 1006X 3104A","2839858","2614607","BAR CK TEBOW 1006X","2016-03-13","1","","1","0","64","453",""
"(3113615)","0.38","20.0","0.48","-3.2","0.22","11.1","","","0.43","47.6","0.43","74.4","0.36","0.58","0.30","-0.21","0.30","-0.027","-0.027","0.36","0.56","","","","","","","0.19","14.6","144.0","70.5","","","29.5","0.38","0.40","53.2","0.36","17.2","8.2","0.38","0.17","0.43","1","4","99","95","2","4","60","60","90","95","60","10","80","65","","15","45","80","(2847759)","81TLW1632","2013-03-16","BAR CK 021TS C919Z","2809092","2370545","GW PREMIUM BEEF 021TS","2016-04-15","1","","1","0","69","453",""
"(3103787)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","(2719197)","81TJY2447","2012-03-19","J BAR J NIGHTRIDE 225Z","2628568","2370545","GW PREMIUM BEEF 021TS","2016-04-02","1","","1","0","66","542",""
"(3113747)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","(2719412)","81TJY2599","2012-03-18","BAR CK 1006X 3104A","2839858","2614607","BAR CK TEBOW 1006X","2016-04-19","1","","1","0","70","475",""
"(3120411)","0.41","15.1","0.49","0.3","0.24","9.1","","","0.45","57.6","0.45","87.1","0.36","0.32","0.32","-0.31","0.34","-0.067","-0.067","0.38","0.76","0.04","-0.41","","","","","0.24","17.0","132.5","68.0","","","31.8","0.41","0.43","60.5","0.40","32.5","6.4","0.37","0.18","0.45","15","45","80","75","15","2","20","35","95","40","30","45","30","25","20","35","60","75","(2713331)","81TXD6540","2007-03-26","BAR CK 38K B1108Z","2809047","2081939","HOOKS SHEAR FORCE 38K","2016-04-24","1","","1","0","97","456",""
"(3108727)","0.41","19.1","0.50","-4.9","0.26","12.4","","","0.46","42.5","0.45","68.4","0.36","0.52","0.33","-0.11","0.36","-0.015","-0.015","0.40","0.22","","","","","","","0.25","15.4","141.7","67.9","","","34.5","0.42","0.44","55.7","0.41","8.0","1.9","0.41","0.16","0.45","2","1","99","99","1","1","45","55","99","99","90","15","90","99","","15","60","85","(2848029)","81TLW1902","2013-03-29","ABCE538","(2745271)","(2744317)","HICKS OB45 C720","2016-04-01","1","","0","1","66","393",""
"(3120409)","0.37","17.6","0.46","-1.5","0.19","11.3","","","0.41","56.2","0.40","86.9","0.34","0.72","0.31","-0.08","0.33","0.019","0.019","0.38","0.45","","","","","","","0.14","14.2","146.7","75.8","","","28.3","0.37","0.39","56.4","0.38","12.7","15.7","0.39","0.19","0.40","4","15","85","75","2","10","40","65","10","99","95","2","99","85","","10","25","70","(2713322)","81TXD6515","2007-04-13","KSU PROGRESS 2B","2941803","2570885","G A R PROGRESS","2016-04-22","1","","0","1","80","467",""
"(3108793)","0.41","18.3","0.49","-4.0","0.26","11.4","","","0.45","36.9","0.45","59.0","0.38","0.56","0.34","-0.12","0.35","-0.015","-0.015","0.42","0.32","0.04","-0.22","","","","","0.24","14.6","137.2","63.9","","","31.0","0.42","0.44","49.3","0.43","12.6","6.6","0.42","0.14","0.45","3","2","99","99","2","2","80","60","95","99","85","10","90","99","95","25","75","95","(2712684)","81TSR7130","2004-03-24","BAR CK TEBOW 1006X","2614607","2414537","GW PREDESTINED 701T","2016-04-02","1","","1","0","69","479",""
"(3108826)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","(2719212)","81TJY2700","2012-03-25","BAR CK 1006X 3104A","2839858","2614607","BAR CK TEBOW 1006X","2016-04-08","1","","1","0","78","525",""
"(3120244)","0.39","20.3","0.48","-2.9","0.22","11.3","","","0.43","57.8","0.42","89.0","0.37","0.55","0.32","-0.23","0.35","-0.043","-0.043","0.36","0.42","","","","","","","0.18","11.2","139.1","75.1","","","25.9","0.38","0.41","54.7","0.40","10.4","14.8","0.42","0.20","0.42","1","5","80","75","2","20","50","90","10","99","55","10","50","90","","20","25","65","(2847981)","81TLW1918","2013-03-01","ALL PURPOSE 3-12","2813893","2627830","CONNEALY IN SURE 8524","2016-04-21","1","","0","1","68","502",""
"(3128086)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","(2719268)","81TJY2619","2012-04-04","BAR CK 1006X 3104A","2839858","2614607","BAR CK TEBOW 1006X","2016-05-11","1","","1","0","78","514",""
"(3105919)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","(2872225)","BU689","2014-04-28","DMT B27","2916833","2570885","G A R PROGRESS","2016-03-13","1","","1","0","69","",""
"(3106018)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","(2871916)","BU434","2014-02-27","MCDF NITERIDE NSTAN 463B","2910277","2628568","J BAR J NIGHTRIDE 225Z","2016-03-04","1","","1","0","70","538",""
"(3103838)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","(2719320)","81TJY2695","2012-04-03","BAR CK 1006X 3104A","2839858","2614607","BAR CK TEBOW 1006X","2016-03-25","1","","0","1","56","256",""
"(3103689)","0.43","14.7","0.50","-1.7","0.27","9.8","","","0.47","55.5","0.46","88.1","0.40","0.81","0.34","-0.05","0.36","-0.008","-0.008","0.40","0.21","","","","","","","0.25","15.1","150.1","77.7","","","29.4","0.43","0.45","57.1","0.42","17.9","10.2","0.41","0.20","0.46","20","15","85","75","10","5","35","55","70","90","95","1","95","99","","10","15","65","(2847823)","81TLW1893","2013-04-02","ABCE538","(2745271)","(2744317)","HICKS OB45 C720","2016-03-31","1","","0","1","80","445",""
"(3113732)","0.36","20.5","0.43","-2.7","0.18","10.0","","","0.37","56.5","0.36","89.9","0.31","0.52","0.29","-0.17","0.31","-0.047","-0.047","0.36","0.23","","","","","","","0.21","11.0","136.5","73.7","","","30.9","0.34","0.35","59.0","0.35","14.6","17.1","0.34","0.21","0.36","1","10","80","70","10","2","25","90","2","95","75","15","50","99","","25","30","55","(2718373)","81TJY2475","2012-02-27","`14-MULTISR SM-AN GRP","(2867661)","","","2016-04-19","1","","1","0","51","",""
"(3105770)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","(2872093)","BU137","2014-03-29","ABCE538","(2745271)","(2744317)","HICKS OB45 C720","2016-02-28","1","","1","0","75","481",""
"(3108710)","0.39","9.8","0.48","2.0","0.22","7.4","","","0.44","61.9","0.43","98.5","0.35","0.84","0.32","-0.14","0.32","-0.031","-0.031","0.40","0.25","","","","","","","0.17","11.5","135.1","76.7","","","19.2","0.36","0.38","50.0","0.40","13.9","12.4","0.41","0.23","0.43","75","85","65","55","35","75","75","85","35","95","80","1","65","99","","30","20","40","(2847751)","81TLW1788","2013-04-22","BAR CK BRADY 3195A","2839836","2570885","G A R PROGRESS","2016-04-08","1","","0","1","81","",""
"(3105935)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","(2872278)","BU461","2014-04-04","DMT B27","2916833","2570885","G A R PROGRESS","2016-03-18","1","","0","1","59","398",""
"(3106001)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","(2871888)","BU025","2014-03-05","KSU PROGRESS 4B","2889727","2570885","G A R PROGRESS","2016-02-27","1","","1","0","77","",""
"(3105836)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","(2871850)","BU419","2014-02-22","BAR CK TARGET 3016A","2839832","2570885","G A R PROGRESS","2016-02-25","0","","0","0","","",""
"(3108875)","0.40","13.3","0.48","0.9","0.23","8.3","","","0.45","59.1","0.43","94.5","0.37","0.86","0.32","-0.03","0.31","0.002","0.002","0.39","0.39","","","","","","","0.18","10.5","138.8","77.1","","","21.3","0.40","0.41","50.8","0.40","29.8","12.2","0.40","0.22","0.43","35","60","75","60","20","55","70","90","40","50","99","1","99","90","","20","20","50","(2713126)","81TUJ3862","2005-02-16","BAR CK BRADY 3195A","2839836","2570885","G A R PROGRESS","2016-04-05","1","","1","0","72","472",""
"(3113649)","0.43","15.1","0.50","-0.5","0.26","7.4","","","0.46","62.1","0.46","98.6","0.38","0.40","0.34","-0.21","0.36","-0.047","-0.047","0.41","0.47","0.05","-0.51","","","","","0.23","17.6","134.8","70.6","","","25.8","0.42","0.44","56.8","0.43","22.4","20.6","0.40","0.23","0.46","15","30","65","50","35","20","40","25","1","80","60","30","50","80","2","30","45","40","(2848000)","81TLW1922","2013-03-22","ALL PURPOSE 3-12","2813893","2627830","CONNEALY IN SURE 8524","2016-04-17","1","","1","0","76","469",""
"(3105722)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","(2871838)","BU476","2014-03-13","BAR CK TEBOW 1006X","2614607","2414537","GW PREDESTINED 701T","2016-02-29","1","","1","0","63","504",""
"(3105986)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","(3084349)","PU298","2014-03-01","BAR CK 6225 3012A","2839874","2472158","G A R SELECTIVE","2016-03-13","1","","0","1","69","446",""
"(3105953)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","(2871847)","BU039","2014-03-07","BAR CK  B1206Y 3228B","2839789","2682394","BAR CK LUCK B1206Y","2016-03-07","1","","1","0","69","540",""
"(3128040)","0.39","18.5","0.48","-3.0","0.20","10.5","","","0.42","42.1","0.42","71.4","0.36","0.63","0.31","-0.05","0.31","0.013","0.013","0.39","0.45","","","","","","","0.20","14.9","142.5","67.5","","","29.5","0.38","0.40","50.5","0.39","24.9","5.0","0.39","0.18","0.42","3","4","99","95","4","4","75","60","99","70","95","5","99","85","","15","60","75","(2712244)","81TDK8120","2010-03-18","BAR CK 1006X 3039A","2839880","2614607","BAR CK TEBOW 1006X","2016-06-01","1","","1","0","68","497",""
"(3103773)","0.40","17.9","0.49","-2.0","0.26","9.8","","","0.44","42.5","0.44","65.7","0.38","0.60","0.33","-0.03","0.33","0.005","0.005","0.40","0.30","","","","","","","0.22","22.8","152.9","64.6","","","23.8","0.42","0.44","45.0","0.42","22.2","5.1","0.42","0.15","0.44","4","10","99","99","10","35","90","1","99","80","99","10","99","99","","5","75","90","(2712687)","81TSR7144","2004-02-23","BAR CK TEBOW 1006X","2614607","2414537","GW PREDESTINED 701T","2016-03-30","1","","1","0","80","540",""
"(3128783)","0.39","24.1","0.47","-6.1","0.18","16.1","","","0.43","40.5","0.42","66.0","0.36","0.86","0.33","0.04","0.35","0.025","0.025","0.39","0.06","","","","","","","0.20","12.2","160.8","75.7","","","31.5","0.37","0.38","51.7","0.41","8.2","20.4","0.38","0.16","0.42","1","1","99","99","1","2","70","80","1","99","99","1","99","99","","2","25","85","(2712937)","81TDK6164","2009-04-09","BAR CK TARGET 3016A","2839832","2570885","G A R PROGRESS","2016-06-06","1","","1","0","64","514",""
"(3120330)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","(9831160)","81TJY2436","2012-03-19","BAR CK BREES B924Z","2808977","2472158","G A R SELECTIVE","2016-04-24","1","","1","0","67","448",""
"(3105821)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","(2872076)","PU009","2014-04-21","BAR CK TARGET 3016A","2839832","2570885","G A R PROGRESS","2016-02-26","1","","1","0","75","539",""
"(3105705)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","(2872394)","BU694","2014-05-01","G A R PROPHET","2545802","2186934","C R A BEXTOR 872 5205 608","2016-03-01","1","","1","0","85","575",""
"(3120232)","0.39","14.2","0.48","1.7","0.22","7.2","","","0.43","68.6","0.43","103.9","0.36","0.30","0.33","-0.33","0.36","-0.069","-0.069","0.38","0.88","","","","","","","0.19","10.8","113.2","68.9","","","17.7","0.39","0.41","51.9","0.40","39.9","24.5","0.41","0.22","0.43","25","80","35","40","35","85","65","90","1","15","25","50","30","10","","75","55","50","(2847971)","81TLW1826","2013-06-03","ALL PURPOSE 3-12","2813893","2627830","CONNEALY IN SURE 8524","2016-05-01","1","","1","0","81","571",""
"(3128007)","0.38","19.6","0.47","-1.6","0.21","12.1","","","0.42","49.6","0.41","74.8","0.38","0.34","0.31","-0.18","0.34","-0.018","-0.018","0.37","0.39","","","","","","","0.19","10.5","119.2","62.8","","","24.2","0.37","0.40","48.9","0.39","7.0","15.0","0.40","0.16","0.41","2","15","95","95","1","30","80","90","10","99","70","40","90","90","","65","80","85","(2847911)","81TLW1749","2013-04-10","BAR CK 6225 3114A","2839756","2472158","G A R SELECTIVE","2016-05-18","1","","0","1","72","397",""
"(3103855)","0.40","18.1","0.47","-2.6","0.22","11.3","","","0.43","47.7","0.42","74.2","0.35","0.63","0.33","-0.15","0.35","-0.012","-0.012","0.40","0.30","","","","","","","0.20","12.9","139.0","70.7","","","32.1","0.40","0.42","55.9","0.40","2.8","17.9","0.41","0.17","0.42","3","10","99","95","2","2","45","75","2","99","80","5","90","99","","20","45","80","(2739963)","81TDK6128","2009-04-18","BAR CK LUCK B1206Y","2682394","2471760","THOMAS GRADE UP 6849","2016-03-25","1","","1","0","68","530",""
"(3105969)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","(2871884)","BU010","2014-03-03","BAR CK 6225 3012A","2839874","2472158","G A R SELECTIVE","2016-03-14","1","","0","1","71","478",""
"(3128024)","0.38","20.4","0.47","-3.5","0.20","10.7","","","0.42","43.5","0.42","67.5","0.35","0.47","0.30","-0.28","0.29","-0.059","-0.059","0.36","0.50","","","","","","","0.19","14.8","137.8","65.2","","","22.9","0.37","0.40","44.6","0.37","15.0","9.0","0.41","0.15","0.42","1","3","99","99","3","40","95","60","80","95","40","20","40","75","","25","70","90","(2739974)","81TDK8035","2010-05-01","BAR CK 1006X 3104A","2839858","2614607","BAR CK TEBOW 1006X","2016-05-09","1","","1","0","63","387",""
"(3103789)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","(2718346)","81TJY2467","2012-03-05","BAR CK TEBOW 1006X","2614607","2414537","GW PREDESTINED 701T","2016-03-28","1","","1","0","61","462",""
"(3105771)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","(2872322)","BU60","2014-04-05","ABCE538","(2745271)","(2744317)","HICKS OB45 C720","2016-02-28","0","","0","0","","",""
"(3120413)","0.38","16.2","0.48","-3.0","0.20","9.6","","","0.43","50.2","0.42","74.1","0.33","0.65","0.32","-0.05","0.33","0.022","0.022","0.38","0.63","","","","","","","0.16","15.1","142.3","71.1","","","21.4","0.38","0.41","46.5","0.39","32.2","10.8","0.42","0.15","0.42","10","4","95","95","10","55","90","55","60","40","95","4","99","50","","15","45","90","(2713350)","81TXD6574","2007-04-13","BAR CK  B1206Y 3228B","2839789","2682394","BAR CK LUCK B1206Y","2016-04-27","1","","1","0","74","441",""
"(3105870)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","(2872091)","BU585","2014-04-21","BAR CK 1006X 3039A","2839880","2614607","BAR CK TEBOW 1006X","2016-02-28","1","","1","0","78","557",""
"(3105837)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","(2872190)","BU156","2014-03-30","BAR CK TARGET 3016A","2839832","2570885","G A R PROGRESS","2016-02-22","1","","0","1","71","522",""
"(3106004)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","(2871938)","BU051","2014-03-25","KSU PROGRESS 4B","2889727","2570885","G A R PROGRESS","2016-03-01","1","","1","0","91","476",""
