"ASA Number","Epds>CeAcc","Epds>CeEpd","Epds>BirthWtAcc","Epds>BirthWtEpd","Epds>MceAcc","Epds>MceEpd","Epds>PpaAcc","Epds>PpaEpd","Epds>WeanWtAcc","Epds>WeanWtEpd","Epds>YearlingWtAcc","Epds>YearlingWtEpd","Epds>MarblingAcc","Epds>MarblingEpd","Epds>YieldGradeAcc","Epds>YieldGradeEpd","Epds>BackFatAcc","Epds>BackFatEpd","Epds>BackFatEpd","Epds>RibEyeAcc","Epds>RibEyeEpd","Epds>ShrForceAcc","Epds>ShrForceEpd","Epds>DauWtAcc","Epds>DauWtEpd","Epds>DauHtAcc","Epds>DauHtEpd","Epds>StayAcc","Epds>StayEpd","Epds>Api","Epds>Ti","Epds>FertAcc","Epds>FertEpd","Epds>MilkEpd","Epds>MilkAcc","Epds>MwwAcc","Epds>MwwEpd","Epds>CarcassWtAcc","Epds>CarcassWtEpd","Epds>DocEpd","Epds>DocAcc","Epds>AdgEpd","Epds>AdgAcc","Percentile>CE","Percentile>BW","Percentile>WW","Percentile>YW","Percentile>MCE","Percentile>Milk","Percentile>MWW","Percentile>Stay","Percentile>Doc","Percentile>CW","Percentile>YG","Percentile>Marb","Percentile>BF","Percentile>REA","Percentile>SF","Percentile>API","Percentile>TI","Percentile>ADG","BirthDam>ASA Number","BirthDam>Name","BirthDam>BirthDate","Sire>Name","Sire>ASA Number","Sire>Sire>ASA Number","Sire>Sire>Name","BirthDate","DamProgeny>Total","DamProgeny>Interval","DamProgeny>Males","DamProgeny>Females","DamProgeny>Avg Adj BW","DamProgeny>Avg Adj WW","DamProgeny>Avg Adj YW"
"(2712439)","0.12","15.9","0.25","-1.4","0.05","9.4","","","0.12","45.1","0.13","66.5","0.21","0.44","0.18","0.05","0.19","0.032","0.032","0.20","0.30","","","","","","","0.00","3.6","102.2","59.9","","","16.5","0.19","0.24","39.0","0.23","24.8","12.0","0.20","0.13","0.13","10","15","99","99","10","95","99","99","40","75","99","25","99","99","","90","90","99","(2711941)","81TAH2612","2008-04-27","","","","","2011-04-01","5","386","4","1","82","430",""
"(2712241)","0.42","14.1","0.48","-0.4","0.26","8.5","","","0.44","52.0","0.44","84.8","0.44","0.58","0.37","0.06","0.40","0.010","0.010","0.43","0.05","0.12","-0.17","","","","","0.31","17.2","136.8","68.4","","","35.8","0.47","0.48","61.7","0.45","21.5","16.5","0.43","0.21","0.44","25","30","90","80","20","1","15","30","3","85","99","10","99","99","99","25","55","55","(2711932)","81TAH2599","2008-03-13","BON VIEW NEW DESIGN 878","2109292","2050397","B/R NEW DESIGN 036","2010-02-21","6","366","3","3","85","482",""
"(2712173)","0.29","13.1","0.36","-0.1","0.20","6.1","","","0.26","49.8","0.26","77.6","0.27","0.30","0.24","0.06","0.25","0.033","0.033","0.28","0.13","","","","","","","0.11","13.3","110.2","57.3","","","14.7","0.32","0.36","39.5","0.29","13.9","15.3","0.31","0.17","0.26","35","35","95","90","55","99","99","75","10","95","99","50","99","99","","80","95","80","(2715591)","EPU022_","1999-03-16","CIMARRON SUPERIOR 442","(9681534)","(9681533)","CIMARRON RULER 815","2002-04-06","7","731","4","3","82","449","728"
"(2711942)","0.40","18.6","0.50","-5.7","0.22","9.3","","","0.40","18.5","0.40","30.2","0.39","0.34","0.35","-0.09","0.36","-0.002","-0.002","0.41","0.17","","","","","","","0.24","13.1","117.4","48.5","","","24.7","0.44","0.49","33.9","0.44","1.5","-1.3","0.42","0.07","0.40","2","1","99","99","10","25","99","75","99","99","90","40","95","99","","65","99","99","(2715553)","BU028_","1998-02-04","DLCC SURE-ENUF","(9622416)","(9523368)","DLCC BLACK ENUF 127J","2008-03-10","9","373","4","5","79","465","716"
"(2712834)","0.35","21.2","0.43","-2.1","0.14","11.5","","","0.34","40.9","0.35","63.6","0.30","0.60","0.28","0.04","0.28","0.034","0.034","0.34","0.02","","","","","","","0.19","10.7","132.5","64.2","","","28.3","0.38","0.41","48.7","0.36","-1.5","16.4","0.35","0.14","0.35","1","10","99","99","2","10","80","90","4","99","99","10","99","99","","35","75","95","(2712845)","81TXE2705","2006-03-27","","","","","2011-03-24","6","372","4","2","77","476",""
"(2712933)","0.41","12.0","0.50","0.8","0.23","6.0","","","0.43","59.4","0.44","95.6","0.41","0.43","0.34","-0.24","0.36","-0.061","-0.061","0.41","0.39","","","","","","","0.25","11.3","123.4","70.8","","","32.3","0.46","0.49","62.0","0.42","17.5","15.2","0.43","0.23","0.44","50","60","75","60","60","1","15","85","10","95","50","25","30","90","","55","45","40","(2713365)","81TXD6608","2007-03-01","GW LUCKY CHARM 665K","2105876","1704719","LCHMAN LUCKY BUCK 7049C","2009-02-16","7","364","5","2","92","551","735"
"(2712570)","0.40","16.4","0.50","-3.7","0.22","5.5","","","0.42","40.2","0.42","60.1","0.39","0.44","0.34","-0.13","0.36","0.001","0.001","0.41","0.34","","","","","","","0.26","19.3","137.6","61.6","","","24.8","0.44","0.48","44.8","0.44","3.6","15.5","0.42","0.12","0.42","10","3","99","99","70","25","90","10","10","99","85","25","99","95","","25","85","99","(9746090)","81TDK6083","2009-03-18","DLCC SURE-ENUF","(9622416)","(9523368)","DLCC BLACK ENUF 127J","2011-02-25","6","374","3","3","79","498","617"
"(2712636)","0.30","15.2","0.35","-1.5","0.18","6.7","","","0.30","49.4","0.30","81.4","0.29","0.32","0.26","0.08","0.28","0.023","0.023","0.31","0.24","","","","","","","0.06","7.6","106.1","60.1","","","16.9","0.36","0.38","41.6","0.32","31.4","13.5","0.30","0.20","0.30","15","15","95","85","45","90","99","99","20","45","99","45","99","99","","85","90","65","(2715767)","B95OR002","1995-03-09","GAR EVAS CONVERGENCE3403","(8654664)","(8528659)","EMULATION N BAR 5522","2001-03-05","6","949","3","3","75","441","816"
"(2712339)","0.42","13.3","0.50","0.2","0.28","5.9","","","0.45","56.2","0.46","91.8","0.40","0.34","0.36","-0.15","0.37","-0.048","-0.048","0.44","0.27","0.11","-0.35","","","","","0.31","14.5","119.2","64.9","","","32.4","0.47","0.49","60.4","0.44","22.7","17.4","0.43","0.22","0.46","35","45","85","65","60","1","20","65","2","80","80","40","50","99","40","65","70","50","(2712037)","81TAH2744","2008-03-11","GW LUCKY CHARM 665K","2105876","1704719","LCHMAN LUCKY BUCK 7049C","2010-02-22","7","369","5","2","84","488","763"
"(2712207)","0.42","15.4","0.50","-0.3","0.24","5.8","","","0.43","48.9","0.43","78.1","0.40","0.39","0.36","-0.06","0.40","-0.008","-0.008","0.44","0.04","","","","","","","0.28","16.3","125.2","61.6","","","28.8","0.46","0.49","53.2","0.44","2.7","17.3","0.42","0.18","0.43","15","35","95","90","65","10","60","40","2","99","95","35","95","99","","50","85","75","(2739924)","81TAH2603","2008-03-14","BON VIEW NEW DESIGN 878","2109292","2050397","B/R NEW DESIGN 036","2010-02-16","7","373","3","4","78","474",""
"(2712240)","0.40","17.0","0.48","-2.6","0.22","6.6","","","0.42","42.3","0.42","65.7","0.40","0.36","0.34","-0.39","0.36","-0.092","-0.092","0.42","0.59","","","","","","","0.27","13.7","123.7","62.2","","","36.0","0.45","0.47","57.1","0.42","15.4","20.4","0.41","0.15","0.42","10","10","99","99","50","1","35","70","1","95","15","40","10","60","","55","80","90","(2713376)","81TXD6633","2007-04-03","GW LUCKY CHARM 665K","2105876","1704719","LCHMAN LUCKY BUCK 7049C","2010-03-14","6","444","4","2","80","488","648"
"(2712651)","0.42","19.1","0.49","-1.4","0.24","12.1","","","0.44","46.2","0.45","74.1","0.32","0.31","0.34","-0.05","0.34","-0.022","-0.022","0.42","-0.19","","","","","","","0.24","8.6","111.2","59.6","","","28.0","0.47","0.49","51.0","0.42","-3.6","9.4","0.41","0.17","0.45","2","15","99","95","1","10","70","99","80","99","95","45","80","99","","80","90","80","(2715707)","EBU139_","1999-01-01","TC ADVANTAGE","2175261","2423331","KRUGERRAND OF DONAMERE 490","2004-03-24","8","634","4","4","86","460","852"
"(2712618)","0.15","15.9","0.26","-1.9","0.09","9.3","","","0.16","39.3","0.17","55.2","0.14","0.33","0.13","-0.02","0.12","-0.001","-0.001","0.16","0.08","","","","","","","0.06","4.0","118.7","65.7","","","17.2","0.24","0.28","36.8","0.15","10.4","10.5","0.22","0.10","0.17","10","10","99","99","10","90","99","99","65","99","99","45","95","99","","65","70","99","(2713005)","81TJL4953 - WT591","1999-02-12","","","","","2011-04-14","5","377","1","4","73","435","603"
"(2712684)","0.26","16.0","0.34","-1.5","0.18","10.3","","","0.28","47.8","0.28","75.8","0.26","0.46","0.23","0.00","0.25","0.006","0.006","0.27","0.22","","","","","","","0.10","5.4","109.7","63.0","","","17.9","0.32","0.35","41.8","0.28","22.2","5.2","0.29","0.17","0.28","10","15","99","90","4","85","99","99","99","80","99","20","99","99","","80","80","80","(2715453)","EBK016_","1996-04-05","TC ADVANTAGE","2175261","2423331","KRUGERRAND OF DONAMERE 490","2004-03-24","7","621","2","5","80","475","613"
"(2712519)","0.33","16.2","0.42","-2.4","0.13","5.0","","","0.36","38.5","0.36","60.4","0.34","0.29","0.29","-0.03","0.25","0.007","0.007","0.37","0.44","","","","","","","0.18","3.5","118.2","66.6","","","29.4","0.39","0.42","48.6","0.38","31.8","6.5","0.36","0.14","0.36","10","10","99","99","75","5","80","99","95","45","99","50","99","85","","65","65","95","(2715751)","BK235","2008-01-01","","","","","2011-04-30","6","372","2","4","78","480",""
"(2712552)","0.36","14.9","0.43","-0.4","0.15","9.7","","","0.36","59.6","0.36","97.1","0.36","0.63","0.29","-0.24","0.30","-0.060","-0.060","0.34","0.50","","","","","","","0.18","4.4","127.0","77.1","","","24.2","0.39","0.42","53.9","0.37","25.2","10.7","0.36","0.23","0.36","20","30","70","55","10","30","55","99","60","70","50","5","40","75","","45","20","40","(2739918)","81TAH2786","2008-02-28","","","","","2011-04-17","6","375","3","3","80","508",""
"(2712453)","0.34","15.2","0.42","-0.4","0.11","8.7","","","0.34","52.6","0.34","83.6","0.34","0.62","0.29","0.00","0.29","0.020","0.020","0.35","0.11","","","","","","","0.14","3.6","137.4","80.1","","","22.5","0.38","0.42","48.7","0.36","5.4","11.8","0.36","0.19","0.34","15","30","90","80","15","45","80","99","45","99","99","10","99","99","","25","10","70","(2712932)","81TDK6155","2009-03-16","","","","","2011-03-20","6","376","3","3","83","441","676"
"(2712255)","0.29","18.6","0.38","-2.5","0.21","8.1","","","0.30","52.6","0.30","85.0","0.28","0.34","0.25","-0.13","0.27","-0.028","-0.028","0.29","0.30","","","","","","","0.19","14.5","129.4","65.4","","","21.0","0.35","0.38","47.2","0.30","17.2","10.3","0.33","0.20","0.30","2","10","90","80","25","60","85","65","65","95","85","40","80","99","","40","70","65","(2711913)","81TAH2572 - BK122","2008-03-06","GW LUCKY CHARM 665K","2105876","1704719","LCHMAN LUCKY BUCK 7049C","2010-02-17","7","369","3","4","77","475",""
"(2712222)","0.43","13.5","0.51","0.0","0.29","7.0","","","0.45","53.0","0.46","86.0","0.39","0.47","0.36","-0.14","0.38","-0.032","-0.032","0.43","0.51","0.11","-0.35","","","","","0.32","17.0","130.8","67.1","","","38.9","0.47","0.50","65.3","0.44","34.0","5.2","0.44","0.21","0.46","30","40","90","80","40","1","5","35","99","35","80","20","65","75","40","35","65","55","(2711944)","81TAH2615 - BK164","2008-02-17","GW LUCKY CHARM 665K","2105876","1704719","LCHMAN LUCKY BUCK 7049C","2010-02-15","7","369","4","3","86","505","859"
"(2712288)","0.43","13.1","0.51","-1.3","0.27","4.7","","","0.44","50.8","0.44","82.1","0.42","0.24","0.37","-0.11","0.41","-0.024","-0.024","0.45","0.37","","","","","","","0.30","15.7","116.2","60.9","","","34.2","0.48","0.50","59.5","0.45","26.3","14.8","0.45","0.20","0.44","35","20","95","85","80","1","25","50","10","65","90","60","80","95","","70","85","65","(2713325)","81TXD6527","2007-02-15","GW LUCKY CHARM 665K","2105876","1704719","LCHMAN LUCKY BUCK 7049C","2010-03-12","7","374","4","3","83","539",""
"(2713114)","0.31","19.0","0.42","-3.1","0.11","11.7","","","0.34","43.2","0.35","68.3","0.27","0.46","0.26","-0.01","0.25","0.023","0.023","0.31","0.23","","","","","","","0.13","5.9","115.2","63.5","","","30.2","0.38","0.41","51.8","0.33","10.1","14.7","0.34","0.16","0.35","2","4","99","99","2","3","65","99","10","99","99","20","99","99","","70","80","85","(2715445)","BU420","2002-01-01","","","","","2005-04-23","8","525","4","4","76","505","632"
"(2713147)","0.23","6.0","0.33","3.7","0.12","5.5","","","0.23","64.5","0.23","100.8","0.21","0.12","0.19","0.08","0.19","0.007","0.007","0.23","0.08","","","","","","","0.06","11.0","85.8","56.5","","","21.0","0.30","0.34","53.2","0.23","30.9","14.7","0.29","0.23","0.23","99","99","55","45","70","60","60","90","10","45","99","85","99","99","","99","95","40","(2712134)","81TJL9667 - WT108","1998-04-13","CL1 DOMINO 1172L","(2708700)","(9813101)","HH ADVANTAGE 767G 1ET","2005-03-26","6","661","1","5","85","495",""
"(2712189)","0.42","9.3","0.49","1.9","0.25","3.7","","","0.44","58.7","0.44","95.1","0.41","0.38","0.36","-0.09","0.38","-0.021","-0.021","0.43","0.46","0.11","-0.35","","","","","0.31","15.3","115.7","65.1","","","37.9","0.46","0.48","67.2","0.44","36.4","14.5","0.43","0.23","0.44","80","85","75","60","90","1","3","55","15","25","90","35","80","85","40","70","70","40","(2713353)","81TXD6585 - YL538","2007-03-27","GW LUCKY CHARM 665K","2105876","1704719","LCHMAN LUCKY BUCK 7049C","2010-03-15","7","368","4","3","92","493","870"
"(2713180)","0.41","15.4","0.48","-2.9","0.24","9.6","","","0.43","40.7","0.43","63.9","0.35","0.62","0.34","-0.04","0.35","0.008","0.008","0.40","0.56","","","","","","","0.20","11.3","152.9","76.4","","","25.9","0.46","0.48","46.2","0.43","37.2","12.7","0.41","0.15","0.43","15","5","99","99","10","20","90","85","30","25","95","10","99","65","","5","20","90","(2713179)","81TMZ1338","2000-02-11","SUMMITCREST HI FLYER 3B18","2146489","(8512960)","HOFF HI FLYER S C 7134","2002-02-18","6","369","1","5","73","452",""
"(2711991)","0.42","12.1","0.49","1.6","0.26","7.7","","","0.44","62.3","0.44","98.6","0.40","0.23","0.36","-0.09","0.39","-0.023","-0.023","0.42","0.25","0.09","-0.39","","","","","0.27","14.7","111.2","62.5","","","21.2","0.46","0.50","52.3","0.45","20.5","14.6","0.43","0.23","0.44","50","80","60","50","30","60","65","60","15","85","90","65","80","99","25","80","80","40","(2713157)","81TMY8545","2001-04-02","GW LUCKY CHARM 665K","2105876","1704719","LCHMAN LUCKY BUCK 7049C","2008-03-13","8","363","2","6","89","509",""
"(2713015)","0.40","9.2","0.47","2.0","0.20","3.0","","","0.37","50.6","0.39","77.7","0.35","0.30","0.29","0.03","0.27","0.018","0.018","0.36","0.17","","","","","","","0.21","17.6","110.3","55.1","","","17.8","0.42","0.46","43.1","0.39","17.2","15.2","0.39","0.17","0.39","85","85","95","90","95","85","95","25","10","95","99","50","99","99","","80","99","80","(2715508)","RD277","2001-01-01","CIMARRON SUPERIOR 442","(9681534)","(9681533)","CIMARRON RULER 815","2005-03-28","9","517","2","7","86","482","671"
"(2712024)","0.37","15.8","0.48","-4.1","0.21","6.6","","","0.40","25.8","0.40","38.7","0.37","0.39","0.33","0.00","0.32","0.010","0.010","0.42","0.14","","","","","","","0.21","16.7","146.7","63.4","","","33.5","0.43","0.46","46.3","0.40","13.2","8.6","0.39","0.08","0.40","15","2","99","99","50","1","90","35","85","99","99","35","99","99","","10","80","99","(2712769)","81TXE2605","2006-03-14","DLCC SURE-ENUF","(9622416)","(9523368)","DLCC BLACK ENUF 127J","2008-02-12","7","423","4","3","84","519","947"
"(2711892)","0.34","15.9","0.41","-2.5","0.11","9.9","","","0.34","34.9","0.35","54.5","0.25","0.10","0.25","-0.21","0.21","-0.051","-0.051","0.32","0.21","","","","","","","0.14","13.5","103.4","49.1","","","26.8","0.36","0.38","44.2","0.34","4.0","10.7","0.31","0.12","0.35","10","10","99","99","10","15","95","70","60","99","60","85","40","99","","90","99","99","(2715872)","EOR223","1993-01-01","LEACHMAN L-7 51B","(2708710)","(2708709)","L-7 455Z","2000-03-22","7","369","2","5","79","421","638"
"(2712751)","0.41","15.1","0.49","-2.0","0.25","8.6","","","0.43","40.0","0.43","64.0","0.34","0.83","0.34","0.15","0.35","0.053","0.053","0.42","0.01","","","","","","","0.26","17.1","148.8","67.6","","","22.2","0.46","0.49","42.2","0.42","14.6","17.5","0.41","0.15","0.43","15","10","99","99","20","50","99","35","2","95","99","1","99","99","","10","60","90","(2715419)","BU069","1990-03-17","N BAR PRIME TIME D806","2178379","2069651","GARDENS PRIME TIME","2006-03-21","8","536","3","5","81","448","887"
"(2712784)","0.32","14.4","0.39","-1.9","0.10","8.8","","","0.33","40.4","0.33","63.0","0.29","0.34","0.27","-0.11","0.28","-0.004","-0.004","0.32","0.01","","","","","","","0.13","10.1","108.1","56.6","","","23.3","0.36","0.38","43.4","0.34","-14.6","11.9","0.31","0.14","0.33","20","10","99","99","15","40","95","95","45","99","90","40","95","99","","85","95","95","(2715820)","BU052_","1997-01-01","","","","","2006-01-18","6","363","4","2","83","473",""
"(2712683)","0.41","12.3","0.48","-1.1","0.23","5.6","","","0.38","32.1","0.38","51.7","0.39","0.34","0.33","0.02","0.35","0.025","0.025","0.40","-0.05","","","","","","","0.20","14.2","108.2","50.4","","","30.3","0.43","0.47","46.3","0.42","-5.3","2.7","0.40","0.12","0.38","45","20","99","99","65","3","90","65","99","99","99","40","99","99","","85","99","99","(2716247)","EBU028_","1999-01-01","CIMARRON SUPERIOR 442","(9681534)","(9681533)","CIMARRON RULER 815","2004-03-24","7","371","5","2","84","469",""
"(2712650)","0.42","13.8","0.47","-0.5","0.23","6.4","","","0.39","36.3","0.40","55.5","0.37","0.30","0.32","-0.06","0.30","0.011","0.011","0.39","0.33","","","","","","","0.20","13.2","106.6","50.8","","","20.5","0.43","0.45","38.5","0.41","12.6","13.6","0.40","0.12","0.40","25","30","99","99","50","65","99","75","20","99","95","50","99","95","","85","99","99","(2715588)","EBU180_","1999-01-01","CIMARRON SUPERIOR 442","(9681534)","(9681533)","CIMARRON RULER 815","2004-03-25","6","373","6","0","87","447",""
"(2712716)","0.12","8.8","0.27","2.8","0.07","4.2","","","0.14","55.3","0.14","83.2","0.18","0.37","0.16","0.04","0.16","0.016","0.016","0.18","0.13","","","","","","","0.02","6.6","91.7","57.6","","","9.4","0.20","0.24","37.0","0.18","18.0","8.0","0.20","0.17","0.14","85","95","85","85","85","99","99","99","90","90","99","35","99","99","","99","95","80","(2715384)","EGR047","1993-01-01","","","","","2004-03-10","6","380","3","3","89","460",""
"(2712617)","0.32","10.2","0.40","0.1","0.14","7.0","","","0.33","48.2","0.34","76.6","0.31","0.46","0.27","0.21","0.26","0.040","0.040","0.33","-0.10","","","","","","","0.13","6.7","124.1","72.1","","","33.8","0.37","0.40","57.8","0.34","27.2","20.0","0.33","0.18","0.34","75","40","95","90","40","1","30","99","1","65","99","20","99","99","","50","40","75","(2712681)","81TSR7123 - OR398","2004-04-21","","","","","2011-04-12","6","369","3","3","86","475","553"
"(2713278)","0.40","7.7","0.48","1.5","0.21","1.3","","","0.37","48.3","0.37","74.0","0.38","0.22","0.32","0.06","0.32","0.023","0.023","0.39","0.03","","","","","","","0.19","10.0","88.4","51.7","","","16.8","0.41","0.45","40.9","0.42","10.0","13.0","0.39","0.16","0.37","95","75","95","95","99","90","99","95","30","99","99","65","99","99","","99","99","85","(2715486)","GR221","2003-03-02","CIMARRON SUPERIOR 442","(9681534)","(9681533)","CIMARRON RULER 815","2005-02-19","8","588","3","5","93","549",""
"(2713146)","0.16","8.0","0.28","3.4","0.06","5.4","","","0.18","61.0","0.18","91.2","0.15","-0.01","0.15","-0.04","0.15","-0.027","-0.027","0.18","0.13","","","","","","","0.03","6.7","71.5","52.4","","","22.5","0.24","0.28","52.9","0.18","25.3","13.3","0.24","0.19","0.18","90","99","65","70","70","45","60","99","25","70","95","99","80","99","","99","99","70","(2715954)","YL195","2000-01-01","CL1 DOMINO 1172L","(2708700)","(9813101)","HH ADVANTAGE 767G 1ET","2005-03-26","6","361","3","3","88","494",""
"(2713212)","0.40","11.2","0.46","0.2","0.21","7.6","","","0.42","52.7","0.42","84.4","0.39","0.56","0.34","0.05","0.37","0.012","0.012","0.40","0.06","","","","","","","0.25","12.7","122.1","66.1","","","24.5","0.44","0.46","50.7","0.41","17.9","-1.1","0.41","0.20","0.42","60","45","90","80","30","30","70","80","99","90","99","10","99","99","","55","65","65","(2715506)","PU047_","1999-01-01","BON VIEW NEW DESIGN 878","2109292","2050397","B/R NEW DESIGN 036","2005-03-21","7","367","5","2","87","491","891"
"(2712188)","0.34","8.4","0.41","1.2","0.14","4.9","","","0.34","60.0","0.34","95.2","0.31","0.52","0.28","-0.01","0.29","-0.010","-0.010","0.34","0.22","","","","","","","0.15","2.2","97.0","67.7","","","18.2","0.37","0.39","48.1","0.34","28.8","14.5","0.33","0.22","0.34","90","70","70","60","75","85","85","99","15","55","99","15","95","99","","95","60","50","(2711921)","81TAH2583","2008-03-01","","","","","2010-03-09","6","439","4","2","90","480","706"
"(2713245)","0.37","9.2","0.46","-0.4","0.16","6.6","","","0.38","43.5","0.38","67.5","0.36","0.14","0.30","0.07","0.30","0.021","0.021","0.36","0.07","","","","","","","0.16","13.5","94.7","50.8","","","30.7","0.41","0.45","52.4","0.38","16.9","13.0","0.37","0.15","0.38","85","30","99","99","50","3","65","70","30","95","99","80","99","99","","99","99","90","(2715782)","RD523_","1997-02-04","CL1 DOMINO 1172L","(2708700)","(9813101)","HH ADVANTAGE 767G 1ET","2005-03-16","7","365","3","4","83","496","744"
"(2712023)","0.36","12.5","0.44","-0.5","0.13","6.0","","","0.35","44.6","0.36","69.7","0.32","0.27","0.28","0.02","0.30","0.027","0.027","0.33","0.41","","","","","","","0.15","11.8","127.8","67.0","","","31.8","0.40","0.44","54.0","0.35","28.4","12.8","0.37","0.16","0.36","45","30","99","95","60","2","55","85","30","60","99","55","99","90","","45","65","85","(2713230)","81TUJ3893 - WT323","2005-04-06","","","","","2008-04-12","9","373","5","4","90","550","696"
"(2713014)","0.34","11.1","0.42","-0.3","0.11","7.6","","","0.34","49.4","0.34","74.5","0.27","0.33","0.27","-0.06","0.27","-0.018","-0.018","0.34","0.23","","","","","","","0.16","13.5","110.5","58.3","","","15.1","0.36","0.38","39.7","0.34","22.3","9.3","0.31","0.16","0.34","60","35","95","95","30","99","99","70","80","80","95","45","90","99","","80","95","85","(2715610)","EPU144_","1999-03-10","","","","","2001-03-02","7","370","4","3","85","459",""
"(2711990)","0.11","9.0","0.29","2.5","0.06","6.1","","","0.14","57.6","0.14","86.5","0.19","0.35","0.16","0.13","0.17","0.027","0.027","0.19","0.09","","","","","","","0.03","8.5","119.1","70.1","","","15.0","0.22","0.28","43.7","0.20","29.2","15.8","0.23","0.18","0.14","85","90","80","75","55","99","95","99","5","55","99","40","99","99","","65","50","75","(2713147)","81TUJ3915","2005-03-26","","","","","2008-04-22","7","365","3","4","88","463",""
"(2713080)","0.33","19.0","0.41","-2.8","0.13","12.7","","","0.35","41.2","0.35","65.6","0.30","0.29","0.29","0.06","0.31","0.028","0.028","0.35","0.18","","","","","","","0.16","9.3","111.2","56.9","","","24.0","0.39","0.41","44.6","0.36","19.8","18.0","0.35","0.15","0.35","2","5","99","99","1","35","95","95","2","90","99","50","99","99","","80","95","90","(2715652)","GR291","2003-01-01","","","","","2005-03-10","7","364","5","2","79","444",""
"(2712882)","0.20","17.8","0.31","-2.3","0.10","8.6","","","0.20","48.4","0.20","74.6","0.20","0.32","0.19","0.06","0.19","0.011","0.011","0.22","0.09","","","","","","","0.02","6.7","131.0","72.5","","","27.1","0.28","0.32","51.2","0.22","22.8","11.2","0.27","0.16","0.20","4","10","95","95","20","15","70","99","55","80","99","45","99","99","","35","35","85","(2715565)","PK227","2006-02-17","","","","","2009-03-29","7","369","3","4","75","505","674"
"(2711957)","0.24","20.3","0.34","-4.7","0.18","9.7","","","0.25","41.5","0.25","65.7","0.29","0.38","0.24","0.01","0.26","0.034","0.034","0.28","0.31","","","","","","","0.13","14.8","156.3","73.3","","","25.2","0.30","0.33","45.9","0.30","15.5","7.0","0.29","0.15","0.25","1","1","99","99","10","25","90","60","95","95","99","35","99","99","","3","35","90","(2715659)","WT314","2005-03-31","DLCC SURE-ENUF","(9622416)","(9523368)","DLCC BLACK ENUF 127J","2008-03-15","6","366","2","4","73","544","812"
"(2712783)","0.32","17.0","0.42","-3.9","0.11","10.6","","","0.34","24.6","0.35","37.1","0.31","0.31","0.28","0.05","0.28","-0.004","-0.004","0.34","-0.21","","","","","","","0.13","12.0","109.8","48.7","","","28.8","0.38","0.42","41.0","0.34","6.7","11.8","0.36","0.08","0.35","10","2","99","99","4","10","99","85","45","99","99","45","95","99","","80","99","99","(2715484)","GR217","2003-01-01","HH ADVANCE 3113N 1ET","(2708701)","","","2006-03-21","6","361","4","2","84","419",""
"(2712750)","0.38","17.5","0.45","-2.4","0.20","7.8","","","0.37","33.3","0.37","54.0","0.36","0.19","0.32","0.10","0.33","0.034","0.034","0.38","-0.03","","","","","","","0.17","9.2","99.4","49.8","","","34.7","0.41","0.45","51.3","0.41","7.9","9.8","0.40","0.13","0.37","5","10","99","99","30","1","70","95","75","99","99","70","99","99","","95","99","99","(2715491)","GR356","2003-01-01","CIMARRON SUPERIOR 442","(9681534)","(9681533)","CIMARRON RULER 815","2006-03-27","6","365","5","1","75","480",""
"(2712715)","0.39","6.0","0.47","2.6","0.22","4.1","","","0.42","58.2","0.42","92.3","0.38","0.37","0.34","0.03","0.38","-0.004","-0.004","0.40","0.09","","","","","","","0.25","11.9","101.4","61.0","","","24.1","0.44","0.46","53.2","0.41","24.6","13.4","0.41","0.21","0.42","99","95","75","65","85","30","60","85","25","75","99","35","95","99","","95","85","55","(2715868)","EOR142","1993-01-01","BON VIEW NEW DESIGN 878","2109292","2050397","B/R NEW DESIGN 036","2004-03-25","7","373","5","2","97","473",""
"(2712682)","0.22","8.7","0.34","2.7","0.12","7.3","","","0.24","65.8","0.24","102.9","0.20","0.12","0.19","0.08","0.19","0.009","0.009","0.23","0.04","","","","","","","0.12","9.5","112.6","70.5","","","23.0","0.29","0.33","55.8","0.22","25.4","16.5","0.27","0.23","0.24","85","95","50","45","35","40","45","95","3","70","99","85","99","99","","75","45","40","(2713157)","81TMY8545","2001-04-02","CL 1 DOMINO 048K","(2708702)","(9813101)","HH ADVANTAGE 767G 1ET","2004-03-26","7","624","2","5","86","523",""
"(2712781)","0.42","19.5","0.48","-3.7","0.23","11.7","","","0.42","37.6","0.43","60.1","0.37","0.85","0.34","0.18","0.33","0.067","0.067","0.43","0.10","","","","","","","0.25","15.9","179.0","80.1","","","20.7","0.44","0.46","39.5","0.44","18.6","12.5","0.39","0.14","0.43","2","3","99","99","2","65","99","45","35","90","99","1","99","99","","1","10","95","(2715493)","GR368","2003-05-15","N BAR PRIME TIME D806","2178379","2069651","GARDENS PRIME TIME","2006-03-17","8","529","6","2","79","453","851"
"(2712748)","0.40","14.8","0.48","-0.8","0.23","8.2","","","0.42","47.3","0.42","75.0","0.36","0.70","0.34","0.22","0.36","0.088","0.088","0.41","0.15","","","","","","","0.22","9.7","150.3","77.9","","","20.4","0.44","0.47","44.0","0.43","19.4","9.9","0.41","0.17","0.42","20","25","99","95","20","65","95","95","70","90","99","3","99","99","","10","15","80","(2712393)","81TRA7693 - GR293","2003-03-14","N BAR PRIME TIME D806","2178379","2069651","GARDENS PRIME TIME","2006-03-15","6","368","4","2","86","497","654"
