"ASA Number","Epds>CeAcc","Epds>CeEpd","Epds>BirthWtAcc","Epds>BirthWtEpd","Epds>MceAcc","Epds>MceEpd","Epds>PpaAcc","Epds>PpaEpd","Epds>WeanWtAcc","Epds>WeanWtEpd","Epds>YearlingWtAcc","Epds>YearlingWtEpd","Epds>MarblingAcc","Epds>MarblingEpd","Epds>YieldGradeAcc","Epds>YieldGradeEpd","Epds>BackFatAcc","Epds>BackFatEpd","Epds>BackFatEpd","Epds>RibEyeAcc","Epds>RibEyeEpd","Epds>ShrForceAcc","Epds>ShrForceEpd","Epds>DauWtAcc","Epds>DauWtEpd","Epds>DauHtAcc","Epds>DauHtEpd","Epds>StayAcc","Epds>StayEpd","Epds>Api","Epds>Ti","Epds>FertAcc","Epds>FertEpd","Epds>MilkEpd","Epds>MilkAcc","Epds>MwwAcc","Epds>MwwEpd","Epds>CarcassWtAcc","Epds>CarcassWtEpd","Epds>DocEpd","Epds>DocAcc","Epds>AdgEpd","Epds>AdgAcc","Percentile>CE","Percentile>BW","Percentile>WW","Percentile>YW","Percentile>MCE","Percentile>Milk","Percentile>MWW","Percentile>Stay","Percentile>Doc","Percentile>CW","Percentile>YG","Percentile>Marb","Percentile>BF","Percentile>REA","Percentile>SF","Percentile>API","Percentile>TI","Percentile>ADG","BirthDam>ASA Number","BirthDam>Name","BirthDam>BirthDate","Sire>Name","Sire>ASA Number","Sire>Sire>ASA Number","Sire>Sire>Name","BirthDate","DamProgeny>Total","DamProgeny>Interval","DamProgeny>Males","DamProgeny>Females","DamProgeny>Avg Adj BW","DamProgeny>Avg Adj WW","DamProgeny>Avg Adj YW"
"(9722048)","0.44","22.0","0.53","-5.5","0.25","12.0","","","0.46","42.5","0.46","71.3","0.42","0.10","0.36","-0.43","0.37","-0.094","-0.094","0.45","0.57","","","","","","","0.30","14.7","130.8","62.0","","","32.7","0.46","0.49","53.8","0.45","6.1","21.3","0.35","0.18","0.46","1","1","99","95","1","1","55","60","1","99","10","85","10","65","","35","85","75","(9682120)","GRC7109T","2007-03-01","GW PREMIUM BEEF 021TS","2370545","2224077","G A R US PREMIUM BEEF","2010-03-14","7","373","5","2","66","453","892"
"(2712189)","0.42","9.3","0.49","1.9","0.25","3.7","","","0.44","58.7","0.44","95.1","0.41","0.38","0.36","-0.09","0.38","-0.021","-0.021","0.43","0.46","0.11","-0.35","","","","","0.31","15.3","115.7","65.1","","","37.9","0.46","0.48","67.2","0.44","36.4","14.5","0.43","0.23","0.44","80","85","75","60","90","1","3","55","15","25","90","35","80","85","40","70","70","40","(2713353)","81TXD6585 - YL538","2007-03-27","GW LUCKY CHARM 665K","2105876","1704719","LCHMAN LUCKY BUCK 7049C","2010-03-15","7","368","4","3","92","493","870"
"(2712198)","0.44","14.1","0.51","0.9","0.28","7.8","","","0.45","59.8","0.46","95.0","0.40","0.56","0.37","0.04","0.40","0.000","0.000","0.44","0.08","0.03","-0.30","","","","","0.31","17.3","136.6","70.3","","","26.4","0.48","0.50","56.2","0.45","23.0","18.0","0.45","0.22","0.46","25","60","70","60","30","15","40","30","2","80","99","10","99","99","70","25","45","50","(2713402)","81TXD6618","2007-02-25","MYTTY IN FOCUS","2326312","2185366","S A F FOCUS OF E R","2010-03-15","7","375","6","1","89","495","767"
"(2712270)","0.42","15.9","0.50","-0.3","0.25","9.8","","","0.45","54.6","0.45","90.2","0.39","0.37","0.37","-0.14","0.38","-0.042","-0.042","0.44","0.30","0.11","-0.35","","","","","0.30","14.4","124.4","66.8","","","43.7","0.46","0.48","70.9","0.46","24.8","19.9","0.42","0.22","0.45","10","35","85","70","10","1","1","65","1","75","80","35","50","99","40","50","65","50","(2713379)","81TXD6638","2007-03-21","GW LUCKY CHARM 665K","2105876","1704719","LCHMAN LUCKY BUCK 7049C","2010-03-16","7","372","3","4","85","516",""
"(2712244)","0.34","17.1","0.44","-1.4","0.15","10.0","","","0.36","47.7","0.36","77.0","0.31","0.52","0.30","0.11","0.29","0.029","0.029","0.37","0.17","","","","","","","0.18","9.7","122.1","64.7","","","26.7","0.39","0.43","50.5","0.36","32.1","4.4","0.37","0.18","0.36","10","15","99","90","10","15","75","95","99","40","99","15","99","99","","55","75","75","(2715649)","BK296","2008-03-11","","","","","2010-03-18","7","372","2","5","77","438",""
"(2712309)","0.41","13.7","0.49","-1.2","0.22","7.1","","","0.43","51.2","0.43","84.4","0.38","0.47","0.34","-0.13","0.36","-0.037","-0.037","0.41","0.38","","","","","","","0.28","15.7","129.9","68.1","","","43.5","0.45","0.48","69.0","0.42","28.9","16.3","0.42","0.21","0.43","30","20","95","80","40","1","2","50","4","55","85","20","65","95","","40","60","55","(2713301)","81TXD6470","2007-04-28","GW LUCKY CHARM 665K","2105876","1704719","LCHMAN LUCKY BUCK 7049C","2010-03-18","7","369","4","3","81","514","764"
"(9722338)","0.38","20.1","0.48","-4.9","0.15","10.1","","","0.39","33.9","0.38","54.1","0.33","0.36","0.30","0.13","0.31","0.029","0.029","0.35","-0.06","","","","","","","0.17","2.2","126.4","67.9","","","25.9","0.38","0.43","42.8","0.36","16.2","15.2","0.36","0.13","0.38","1","1","99","99","5","20","95","99","10","95","99","40","99","99","","45","60","99","(9622624)","GRC868U","2008-03-19","","","","","2010-03-18","7","371","2","5","71","413",""
"(2739932)","0.36","10.4","0.47","1.4","0.20","7.0","","","0.40","59.9","0.41","98.8","0.37","0.43","0.33","-0.10","0.35","-0.005","-0.005","0.40","0.67","","","","","","","0.18","10.4","111.9","66.5","","","22.0","0.42","0.45","51.9","0.41","40.7","15.4","0.38","0.24","0.41","70","75","70","50","40","50","65","90","10","15","90","25","95","45","","80","65","35","","","","GW LUCKY POINT 273U","2462625","2223392","GW PRECISION 764N","2010-03-20","7","378","4","3","92","459",""
"(9721857)","0.40","11.9","0.51","2.8","0.21","8.4","","","0.44","56.5","0.44","90.0","0.39","0.52","0.34","-0.19","0.36","-0.033","-0.033","0.41","0.35","","","","","","","0.26","18.3","130.2","65.4","","","22.6","0.44","0.48","50.8","0.44","8.6","15.3","0.39","0.21","0.44","50","95","80","70","20","45","70","20","10","99","65","15","65","95","","40","70","55","(9682278)","ML4168P","2004-03-01","GW LUCKY ACE 076TS","2370575","2092497","GW LUCKY ONE 686K","2010-03-21","7","376","4","3","88","448",""
"(9722031)","0.43","7.2","0.52","2.5","0.25","5.9","","","0.46","53.7","0.47","83.6","0.37","0.43","0.35","-0.28","0.38","-0.055","-0.055","0.42","0.56","0.03","-0.27","","","","","0.28","15.5","120.0","63.6","","","23.3","0.46","0.48","50.0","0.43","18.3","9.1","0.40","0.19","0.47","95","90","90","80","60","40","75","50","80","90","40","25","40","65","80","60","75","70","(9682024)","GRC179L","2001-03-01","GW LUCKY ONE 686K","2092497","1958410","GW LUCKY STRIKE 147G","2010-03-22","7","373","3","4","87","460","835"
"(2712328)","0.40","14.3","0.49","-0.6","0.22","7.3","","","0.42","56.1","0.42","91.2","0.38","0.28","0.35","-0.11","0.38","-0.033","-0.033","0.42","0.31","","","","","","","0.28","13.4","116.4","64.4","","","32.9","0.44","0.48","60.9","0.42","26.7","12.7","0.42","0.22","0.42","20","25","85","70","35","1","20","75","30","65","90","55","65","99","","70","75","50","(2713346)","81TXD6569","2007-04-11","GW LUCKY CHARM 665K","2105876","1704719","LCHMAN LUCKY BUCK 7049C","2010-03-22","7","374","5","2","84","511","1004"
"(9703343)","0.44","6.6","0.54","2.9","0.24","5.4","","","0.46","68.0","0.45","112.1","0.38","0.04","0.34","-0.19","0.34","-0.038","-0.038","0.41","0.50","0.02","-0.33","","","","","0.26","17.6","101.2","59.7","","","22.3","0.45","0.49","56.2","0.43","24.2","8.1","0.42","0.28","0.45","99","95","40","25","70","50","40","25","90","75","65","95","65","75","50","95","90","10","(9069780)","6059 / 219S","2006-03-24","RS&T TRIUMPH 724T","2381947","2180592","SVF/NJC MO BETTER M217","2010-03-24","7","369","1","6","88","475",""
"(2712231)","0.35","10.0","0.41","1.2","0.13","4.4","","","0.33","53.5","0.34","83.8","0.27","0.47","0.28","0.03","0.29","0.013","0.013","0.33","0.34","","","","","","","0.16","8.6","105.5","62.0","","","15.9","0.36","0.39","42.6","0.36","33.0","16.4","0.32","0.19","0.34","75","70","90","80","85","95","95","99","4","35","99","20","99","95","","90","85","70","(2715376)","BK075","1995-01-01","","","","","2010-03-24","6","442","3","3","91","540","705"
"(9703357)","0.41","8.7","0.52","1.1","0.20","6.0","","","0.45","57.7","0.46","90.0","0.37","0.48","0.34","-0.12","0.35","-0.021","-0.021","0.40","0.45","","","","","","","0.23","18.2","126.3","66.3","","","24.9","0.43","0.47","53.6","0.43","28.9","7.8","0.43","0.20","0.46","85","65","80","70","60","25","55","20","90","55","85","20","80","85","","45","65","65","(9060818)","4100 / 090P","2004-03-18","RHODES/FHG BASES LOADED","2439161","2223338","GW LUCKY MAN 644N","2010-03-25","7","372","1","6","82","458","613"
"(9722344)","0.38","15.7","0.48","-0.6","0.16","9.9","","","0.39","51.0","0.39","84.4","0.31","0.49","0.30","0.14","0.30","0.040","0.040","0.37","0.01","","","","","","","0.15","2.2","127.8","77.8","","","43.0","0.39","0.43","68.4","0.37","19.3","12.3","0.35","0.21","0.39","15","25","95","80","10","1","2","99","35","90","99","20","99","99","","45","15","55","(9682251)","GRC896U","2008-03-01","","","","","2010-03-26","7","367","3","4","85","557",""
"(2712236)","0.38","3.1","0.45","2.1","0.21","1.4","","","0.36","56.9","0.37","92.2","0.29","0.59","0.28","0.05","0.29","0.025","0.025","0.34","0.26","","","","","","","0.18","9.2","104.8","66.5","","","32.8","0.40","0.43","61.1","0.35","25.2","20.1","0.37","0.22","0.37","99","85","80","65","99","1","15","95","1","70","99","10","99","99","","90","65","50","(9622423)","81TAH2598","2008-03-18","","","","","2010-03-26","7","373","2","5","92","527",""
"(9722332)","0.37","17.8","0.43","-2.1","0.15","10.0","","","0.39","45.4","0.38","73.6","0.32","0.35","0.29","0.03","0.29","0.009","0.009","0.34","0.11","","","","","","","0.20","9.0","137.1","72.5","","","33.4","0.38","0.41","56.0","0.37","18.0","15.7","0.33","0.18","0.38","4","10","99","95","10","1","45","95","10","90","99","40","99","99","","25","35","75","(9622574)","GRC852U","2008-03-24","","","","","2010-03-28","6","449","4","2","77","479",""
"(2712206)","0.35","11.6","0.42","-1.3","0.14","7.5","","","0.36","46.1","0.36","73.3","0.28","0.39","0.28","-0.04","0.28","-0.020","-0.020","0.35","0.51","","","","","","","0.16","8.2","104.6","60.9","","","32.2","0.38","0.41","55.2","0.36","51.5","12.9","0.35","0.17","0.36","55","20","99","95","30","2","50","99","30","2","95","35","90","75","","90","85","80","(2713393)","81TXD6675","2007-02-17","","","","","2010-03-28","6","366","3","3","77","479","875"
"(9722339)","0.36","13.1","0.44","-2.1","0.14","6.1","","","0.38","35.3","0.38","55.8","0.30","0.37","0.28","0.07","0.27","0.032","0.032","0.35","0.13","","","","","","","0.19","7.9","125.2","65.6","","","30.8","0.39","0.42","48.3","0.36","15.6","17.6","0.35","0.13","0.38","35","10","99","99","55","3","80","99","2","95","99","35","99","99","","50","70","99","(9622643)","GRC871U","2008-03-19","","","","","2010-03-31","7","370","4","3","81","473","567"
"(9721894)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","(9622577)","GRC883H","1998-03-01","GW LUCKY BOY 252U","2471391","2223338","GW LUCKY MAN 644N","2010-04-01","7","378","2","5","87","508",""
"(2712258)","0.36","14.6","0.44","-0.5","0.15","8.4","","","0.37","45.8","0.38","74.0","0.34","0.39","0.31","-0.13","0.30","-0.021","-0.021","0.38","0.50","","","","","","","0.20","4.3","99.8","60.7","","","33.1","0.39","0.42","55.9","0.40","29.9","15.6","0.35","0.18","0.38","20","30","99","95","20","1","45","99","10","50","85","35","80","75","","95","85","75","(2713342)","81TXD6564 - YL517","2007-03-23","","","","","2010-04-04","7","371","5","2","85","469","780"
"(9703478)","0.37","13.7","0.48","-1.3","0.12","9.1","","","0.38","53.5","0.38","87.8","0.31","0.53","0.29","-0.07","0.28","0.006","0.006","0.35","0.37","","","","","","","0.14","6.4","98.9","60.1","","","38.1","0.37","0.40","64.8","0.36","16.5","3.3","0.33","0.21","0.38","30","20","90","75","15","1","10","99","99","95","95","15","99","95","","95","90","55","(8964328)","1230","2001-04-06","","","","","2010-04-07","7","367","3","4","76","514","696"
"(9722321)","0.36","13.4","0.43","-1.3","0.15","8.3","","","0.40","42.7","0.39","70.9","0.32","0.49","0.28","0.12","0.27","0.036","0.036","0.35","0.04","","","","","","","0.18","4.8","103.9","61.4","","","36.7","0.38","0.41","58.0","0.36","18.3","6.3","0.33","0.18","0.39","30","20","99","95","20","1","30","99","95","90","99","20","99","99","","90","85","75","(9682199)","GRC805U","2008-03-01","","","","","2010-04-08","7","362","4","3","83","445",""
"(2712215)","0.34","19.3","0.43","-3.7","0.14","10.5","","","0.36","34.4","0.36","54.3","0.32","0.45","0.28","0.12","0.26","0.046","0.046","0.34","0.11","","","","","","","0.16","9.8","143.5","69.4","","","30.9","0.38","0.42","48.0","0.36","17.5","10.1","0.36","0.12","0.36","2","3","99","99","4","2","85","95","70","95","99","25","99","99","","15","50","99","(2713384)","81TXD6645","2007-03-23","","","","","2010-04-17","7","368","2","5","75","470","610"
"(2712190)","0.34","8.0","0.43","0.5","0.14","4.5","","","0.36","49.8","0.37","77.8","0.34","0.51","0.29","0.02","0.30","-0.004","-0.004","0.36","0.22","","","","","","","0.16","11.2","110.1","62.4","","","27.1","0.38","0.42","51.9","0.35","32.4","11.0","0.34","0.18","0.37","90","50","95","90","80","15","65","90","55","40","99","15","95","99","","80","80","75","(2715628)","BK123","2008-03-11","","","","","2010-04-17","7","380","3","4","86","476",""
"(9722096)","0.32","13.3","0.40","0.7","0.11","8.8","","","0.37","56.7","0.36","89.0","0.30","0.12","0.27","-0.16","0.28","-0.024","-0.024","0.33","0.70","","","","","","","0.15","4.1","85.0","58.8","","","30.0","0.36","0.40","58.3","0.34","38.2","6.0","0.31","0.20","0.36","35","55","80","75","15","4","30","99","95","20","75","85","80","35","","99","95","65","(9682261)","GW5110R","2005-03-01","","","","","2010-04-19","6","444","2","4","86","521",""
"(2712332)","0.34","17.5","0.43","-1.5","0.13","10.4","","","0.35","41.0","0.36","66.3","0.31","0.60","0.28","0.09","0.28","0.033","0.033","0.35","0.08","","","","","","","0.15","4.9","138.7","75.3","","","38.5","0.39","0.43","58.9","0.36","16.8","10.4","0.36","0.16","0.36","5","15","99","99","4","1","25","99","65","95","99","10","99","99","","20","25","85","(2713334)","81TXD6544","2007-02-27","","","","","2010-04-28","8","320","4","4","75","489","759"
"(9721893)","0.42","12.9","0.54","-1.5","0.25","8.8","","","0.45","46.8","0.45","70.9","0.36","0.21","0.34","-0.14","0.34","-0.010","-0.010","0.41","0.41","","","","","","","0.27","18.6","117.8","57.2","","","29.1","0.46","0.49","52.4","0.44","13.6","15.5","0.43","0.15","0.45","40","15","99","95","15","5","65","15","10","99","80","70","95","90","","65","95","90","(8894832)","GRC882H","1998-03-01","GW LUCKY BOY 252U","2471391","2223338","GW LUCKY MAN 644N","2010-05-05","7","378","1","6","77","436",""
"(2712577)","0.42","17.3","0.50","-2.5","0.25","11.4","","","0.44","49.8","0.45","79.0","0.40","0.63","0.36","-0.11","0.38","-0.015","-0.015","0.43","0.64","","","","","","","0.24","15.1","143.1","70.8","","","23.1","0.47","0.49","48.0","0.46","40.6","11.5","0.43","0.18","0.45","5","10","95","90","2","40","85","55","50","15","90","5","90","50","","15","45","75","(9634953)","81TDK6192","2009-04-07","MCC DAYBREAK","2548901","2185781","BOYD NEW DAY 8005","2011-02-19","6","371","4","2","73","495","824"
"(2712458)","0.38","12.7","0.49","-2.1","0.21","5.1","","","0.38","39.8","0.39","64.2","0.33","0.20","0.32","-0.10","0.33","0.003","0.003","0.38","0.34","","","","","","","0.25","15.2","109.1","54.1","","","34.8","0.43","0.48","54.7","0.39","10.2","12.8","0.40","0.15","0.39","40","10","99","99","75","1","50","55","30","99","90","70","99","95","","85","99","90","(2739942)","81TDK6266","2009-03-23","DLCC SURE-ENUF","(9622416)","(9523368)","DLCC BLACK ENUF 127J","2011-02-21","6","370","1","5","85","541","712"
"(2712432)","0.43","20.3","0.50","-0.6","0.28","11.2","","","0.46","58.0","0.46","95.0","0.45","0.45","0.38","-0.15","0.39","-0.011","-0.011","0.46","0.70","0.02","-0.29","","","","","0.27","15.8","139.5","70.4","","","29.0","0.48","0.50","57.9","0.47","33.9","6.2","0.43","0.23","0.46","1","25","75","60","2","5","30","50","95","35","80","25","90","35","75","20","45","40","(2712876)","81TDK6011 - RD536","2009-02-17","MCC DAYBREAK","2548901","2185781","BOYD NEW DAY 8005","2011-02-21","6","370","5","1","87","535","939"
"(2712574)","0.35","15.0","0.41","-1.2","0.25","8.5","","","0.36","62.4","0.37","102.2","0.37","0.54","0.31","-0.05","0.33","0.010","0.010","0.38","0.44","0.02","-0.29","","","","","0.20","16.3","140.8","74.6","","","26.2","0.40","0.42","57.3","0.38","25.6","11.7","0.37","0.25","0.37","15","20","60","45","20","20","35","40","45","70","95","15","99","85","75","20","30","25","(2739946)","81TDK6049","2009-03-25","MCC DAYBREAK","2548901","2185781","BOYD NEW DAY 8005","2011-02-22","6","374","4","2","82","526","803"
"(2712576)","0.41","14.0","0.49","-0.9","0.23","7.3","","","0.44","50.5","0.44","81.1","0.39","0.39","0.36","-0.29","0.39","-0.066","-0.066","0.43","0.63","","","","","","","0.28","12.5","119.1","64.9","","","33.9","0.45","0.48","59.1","0.43","27.8","21.7","0.42","0.19","0.44","25","25","95","85","35","1","25","80","1","60","35","35","30","50","","65","70","70","(9634969)","81TDK6267","2009-04-06","GW LUCKY CHARM 665K","2105876","1704719","LCHMAN LUCKY BUCK 7049C","2011-02-24","6","370","4","2","87","509","874"
"(2712572)","0.44","19.0","0.51","-2.7","0.29","10.3","","","0.46","48.5","0.47","79.0","0.42","0.30","0.39","-0.17","0.42","-0.018","-0.018","0.47","0.56","0.03","-0.29","","","","","0.28","16.2","130.2","63.3","","","29.4","0.49","0.51","53.6","0.48","23.1","10.1","0.42","0.19","0.47","2","10","95","90","4","5","55","45","70","80","75","50","90","65","75","40","80","70","(2712879)","81TDK6019","2009-02-20","MCC DAYBREAK","2548901","2185781","BOYD NEW DAY 8005","2011-02-24","6","373","3","3","75","495","859"
"(2712436)","0.35","19.1","0.42","-3.1","0.15","10.8","","","0.36","38.4","0.36","62.2","0.30","0.66","0.28","-0.08","0.28","-0.011","-0.011","0.34","0.35","","","","","","","0.17","12.8","138.6","67.0","","","40.3","0.39","0.43","59.4","0.36","22.7","15.6","0.36","0.15","0.36","2","4","99","99","3","1","25","75","10","80","95","4","90","95","","20","65","90","(2715638)","RD804","2009-03-11","","","","","2011-02-26","6","370","3","3","76","450","795"
"(2712586)","0.40","15.2","0.46","-0.7","0.25","9.8","","","0.42","61.3","0.42","90.9","0.40","0.37","0.34","-0.39","0.36","-0.075","-0.075","0.42","0.72","","","","","","","0.29","17.8","140.1","73.0","","","32.9","0.44","0.46","63.5","0.42","15.2","14.4","0.42","0.19","0.42","15","25","65","70","10","1","10","25","15","95","15","35","20","35","","20","35","70","(2715732)","RD715","2009-01-01","HOOKS SHEAR FORCE 38K","2081939","1937373","NICHOLS LEGACY G151","2011-02-27","6","371","4","2","85","508",""
"(3084360)","0.30","20.0","0.35","-1.9","0.09","12.2","","","0.32","50.1","0.32","81.7","0.33","0.29","0.30","-0.13","0.31","-0.018","-0.018","0.35","0.26","","","","","","","0.17","1.3","106.8","64.8","","","26.2","0.34","0.37","51.2","0.36","9.5","16.3","0.32","0.20","0.32","1","10","95","85","1","20","70","99","4","99","85","50","90","99","","85","75","65","","","","","","","","2011-02-27","3","373","2","1","72","479","926"
"(2712601)","0.43","15.2","0.50","-1.5","0.28","9.9","","","0.44","53.1","0.45","78.6","0.41","0.32","0.36","-0.36","0.37","-0.062","-0.062","0.43","0.74","","","","","","","0.32","16.2","132.3","67.7","","","33.9","0.47","0.50","60.4","0.44","16.1","12.4","0.44","0.16","0.45","15","15","90","90","10","1","20","45","35","95","20","45","30","30","","35","60","85","(2712914)","81TDK6100","2009-03-10","HOOKS SHEAR FORCE 38K","2081939","1937373","NICHOLS LEGACY G151","2011-02-27","6","367","4","2","83","529","819"
"(2712497)","0.43","15.2","0.50","-1.1","0.29","10.2","","","0.45","59.3","0.46","97.1","0.40","0.56","0.36","0.00","0.37","0.016","0.016","0.44","0.63","0.02","-0.29","","","","","0.26","15.8","139.2","73.0","","","28.8","0.48","0.50","58.4","0.46","49.1","13.2","0.42","0.24","0.46","15","20","75","55","5","10","30","50","25","3","99","10","99","50","75","20","35","35","(2739950)","81TDK6259 RD785","2009-03-31","MCC DAYBREAK","2548901","2185781","BOYD NEW DAY 8005","2011-02-28","6","372","3","3","82","536",""
"(2712564)","0.44","20.8","0.50","-1.5","0.27","12.1","","","0.46","54.8","0.47","89.3","0.38","0.52","0.37","0.00","0.38","0.019","0.019","0.45","0.34","0.03","-0.29","","","","","0.28","12.6","136.8","70.7","","","31.3","0.48","0.50","58.6","0.47","23.8","13.0","0.42","0.22","0.47","1","15","85","70","1","2","30","80","30","75","99","15","99","95","75","25","45","50","(2712964)","81TDK6231","2009-02-21","MCC DAYBREAK","2548901","2185781","BOYD NEW DAY 8005","2011-03-01","6","374","1","5","73","470","650"
"(2712623)","0.42","17.7","0.49","-1.8","0.27","10.6","","","0.45","55.3","0.45","89.4","0.43","0.56","0.38","-0.19","0.40","-0.031","-0.031","0.46","0.72","0.02","-0.29","","","","","0.26","14.4","140.2","72.4","","","26.7","0.47","0.49","54.2","0.47","38.4","12.7","0.43","0.21","0.45","4","15","85","70","4","15","55","65","30","20","65","10","65","35","75","20","40","55","(2715634)","RD615","2009-03-12","MCC DAYBREAK","2548901","2185781","BOYD NEW DAY 8005","2011-03-03","6","370","2","4","74","524","686"
"(2712417)","0.43","17.5","0.50","-1.3","0.26","10.9","","","0.44","60.5","0.45","99.4","0.39","0.68","0.36","-0.03","0.38","0.014","0.014","0.44","0.61","","","","","","","0.24","15.3","149.0","77.4","","","28.5","0.46","0.48","58.7","0.44","40.2","15.9","0.41","0.24","0.45","5","20","70","50","3","10","25","55","5","15","99","3","99","55","","10","20","35","(9634948)","81TDK6137","2009-04-10","MCC DAYBREAK","2548901","2185781","BOYD NEW DAY 8005","2011-03-07","6","375","2","4","80","550","848"
"(9761737)","0.38","20.6","0.48","-4.1","0.17","13.8","","","0.40","38.8","0.40","64.7","0.33","0.56","0.30","0.22","0.30","0.067","0.067","0.37","-0.07","","","","","","","0.16","9.6","153.6","75.1","","","30.2","0.39","0.43","49.6","0.38","15.7","11.3","0.36","0.16","0.40","1","2","99","99","1","3","75","95","50","95","99","10","99","99","","4","25","85","(9681609)","GRC003K","2000-03-01","","","","","2011-03-14","6","373","5","1","75","456","809"
"(9761719)","0.44","15.2","0.53","-1.3","0.26","9.4","","","0.46","60.7","0.45","98.0","0.41","0.73","0.36","-0.07","0.39","-0.010","-0.010","0.43","0.11","","","","","","","0.29","22.5","163.2","78.3","","","24.3","0.46","0.49","54.6","0.44","5.1","10.9","0.40","0.23","0.45","15","20","70","55","10","30","50","1","60","99","95","2","95","99","","2","15","40","(9760963)","GRC9118W/GRC003KW","2009-03-16","GW PREDESTINED 701T","2414537","2191567","G A R PREDESTINED","2011-03-15","6","367","3","3","77","449","580"
"(9761682)","0.44","16.8","0.52","-0.9","0.28","12.7","","","0.45","57.8","0.46","90.5","0.42","0.48","0.36","-0.27","0.38","-0.042","-0.042","0.42","0.64","","","","","","","0.29","18.2","141.7","71.6","","","32.8","0.46","0.50","61.6","0.44","18.4","17.6","0.40","0.20","0.46","10","25","80","70","1","1","15","20","2","90","40","20","50","50","","15","40","65","(9760925)","GRC970W/GRC583RW","2009-03-16","GW PREDESTINED 701T","2414537","2191567","G A R PREDESTINED","2011-03-16","6","377","3","3","80","510","770"
"(2712453)","0.34","15.2","0.42","-0.4","0.11","8.7","","","0.34","52.6","0.34","83.6","0.34","0.62","0.29","0.00","0.29","0.020","0.020","0.35","0.11","","","","","","","0.14","3.6","137.4","80.1","","","22.5","0.38","0.42","48.7","0.36","5.4","11.8","0.36","0.19","0.34","15","30","90","80","15","45","80","99","45","99","99","10","99","99","","25","10","70","(2712932)","81TDK6155","2009-03-16","","","","","2011-03-20","6","376","3","3","83","441","676"
"(9761615)","0.47","12.6","0.54","-0.3","0.27","7.3","","","0.47","60.7","0.47","96.9","0.42","0.59","0.38","-0.06","0.41","-0.007","-0.007","0.45","0.34","0.03","-0.30","","","","","0.31","18.0","141.3","73.7","","","28.4","0.47","0.50","58.7","0.46","24.8","11.0","0.39","0.23","0.47","40","35","70","55","35","10","25","25","55","75","95","10","95","95","70","15","30","40","(9622497)","GRC816U","2008-03-25","GW PREDESTINED 701T","2414537","2191567","G A R PREDESTINED","2011-03-21","6","366","3","3","84","517","924"
"(9761584)","0.44","17.8","0.52","-1.1","0.26","8.6","","","0.46","46.6","0.45","76.0","0.41","0.01","0.37","-0.12","0.41","-0.019","-0.019","0.44","0.41","","","","","","","0.30","16.5","109.1","53.3","","","37.2","0.46","0.50","60.4","0.46","22.4","20.3","0.43","0.18","0.45","4","20","99","90","20","1","20","40","1","80","85","95","90","90","","85","99","75","(9622616)","GRC856U","2008-03-14","GW LUCKY CHARM 665K","2105876","1704719","LCHMAN LUCKY BUCK 7049C","2011-03-24","6","370","3","3","86","558",""
"(2712555)","0.33","10.4","0.42","-1.2","0.10","6.8","","","0.34","42.6","0.34","67.9","0.28","0.67","0.27","0.16","0.28","0.052","0.052","0.32","0.09","","","","","","","0.15","10.1","143.2","74.9","","","25.3","0.38","0.43","46.5","0.33","22.6","14.4","0.36","0.16","0.34","70","20","99","99","45","25","90","95","15","80","99","3","99","99","","15","25","85","(2713238)","81TRA7718","2003-04-21","","","","","2011-03-25","6","377","3","3","86","455",""
"(9761710)","0.37","20.3","0.46","-1.7","0.12","11.7","","","0.38","55.0","0.37","87.9","0.33","0.49","0.30","-0.03","0.30","0.024","0.024","0.37","0.42","","","","","","","0.15","4.3","117.8","70.0","","","30.7","0.38","0.42","58.2","0.39","19.1","16.1","0.34","0.21","0.37","1","15","85","75","2","3","30","99","4","90","99","20","99","90","","65","50","55","(9760954)","GRC9109W/GRC6107SW","2009-03-18","","","","","2011-03-29","6","371","4","2","80","533",""
"(2712619)","0.34","11.6","0.41","-0.2","0.14","6.9","","","0.34","48.4","0.35","77.1","0.25","0.53","0.26","0.04","0.26","0.016","0.016","0.32","0.10","","","","","","","0.14","5.4","105.0","62.6","","","18.5","0.38","0.42","42.6","0.33","14.6","2.9","0.35","0.18","0.35","55","35","95","90","45","80","95","99","99","95","99","15","99","99","","90","80","75","(2713011)","81TMZ1298","2000-03-21","","","","","2011-03-30","6","372","1","5","80","447",""
"(2712610)","0.32","13.5","0.40","-1.4","0.13","7.5","","","0.34","43.1","0.34","67.5","0.28","0.49","0.27","0.10","0.24","0.028","0.028","0.35","0.09","","","","","","","0.15","11.0","116.4","60.3","","","22.2","0.37","0.40","43.7","0.36","23.7","9.4","0.33","0.15","0.34","30","15","99","99","30","50","95","90","80","75","99","20","99","99","","70","90","90","(2712861)","81TMZ1415","2000-03-14","","","","","2011-03-31","6","368","5","1","75","464",""
